iso_code3,year,consumpinit_scoe_gj_per_hh_residential_elec_appliances,consumpinit_scoe_gj_per_hh_residential_heat_energy,consumpinit_scoe_tj_per_mmmgdp_commercial_municipal_elec_appliances,consumpinit_scoe_tj_per_mmmgdp_commercial_municipal_heat_energy,consumpinit_scoe_tj_per_mmmgdp_other_se_elec_appliances,consumpinit_scoe_tj_per_mmmgdp_other_se_heat_energy
TKM,2044,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2045,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2046,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2047,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2048,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2049,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2050,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TLS,2010,0.3982286708815599,0.0209594037306084,48.59443634193262,2.557601912733295,0.0,0.0
TLS,2011,0.3982286708815599,0.0209594037306084,48.59443634193262,2.557601912733295,0.0,0.0
TLS,2012,0.4241201999163299,0.0223221157850699,49.46089540556144,2.603205021345339,0.0,0.0
TLS,2013,0.4500118244113077,0.023684832863753,50.34647524054604,2.6498144863445283,0.0,0.0
TLS,2014,0.4759032875852357,0.0250475414518545,51.26518901493482,2.6981678428913063,0.0,0.0
TLS,2015,0.5017962840038594,0.0264103307370452,52.22389052120006,2.748625816905266,0.0,0.0
TLS,2016,0.5027897323273273,0.0264626174909119,53.227731017378254,2.8014595272304343,0.0,0.0
TLS,2017,0.5037833848648124,0.0265149149928848,54.27417852918029,2.85653571206212,0.0,0.0
TLS,2018,0.5047793421944168,0.0265673337997061,55.35310515944965,2.9133213241815605,0.0,0.0
TLS,2019,0.505772234753398,0.0266195913028104,56.4508033232418,2.971094911749569,0.0,0.0
TLS,2020,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2021,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2022,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2023,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2024,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2025,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2026,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2027,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2028,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2029,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2030,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2031,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2032,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2033,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2034,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2035,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2036,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2037,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2038,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2039,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2040,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2041,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2042,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2043,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2044,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2045,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2046,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2047,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2048,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2049,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TLS,2050,0.5176243563845437,0.0272433871781338,57.56009149886671,3.0294784999403537,0.0,0.0
TON,2010,0.1421029985648687,0.0074791051876246,4.5207964384962525,0.2379366546576975,0.0,0.0
TON,2011,0.1421029985648687,0.0074791051876246,4.5207964384962525,0.2379366546576975,0.0,0.0
