iso_code3,year,frac_ippu_cement_clinker
GNB,2017,0.72
GNB,2018,0.72
GNB,2019,0.72
GNB,2020,0.72
GNB,2021,0.72
GNB,2022,0.72
GNB,2023,0.72
GNB,2024,0.72
GNB,2025,0.72
GNB,2026,0.72
GNB,2027,0.72
GNB,2028,0.72
GNB,2029,0.72
GNB,2030,0.72
GNB,2031,0.72
GNB,2032,0.72
GNB,2033,0.72
GNB,2034,0.72
GNB,2035,0.72
GNB,2036,0.72
GNB,2037,0.72
GNB,2038,0.72
GNB,2039,0.72
GNB,2040,0.72
GNB,2041,0.72
GNB,2042,0.72
GNB,2043,0.72
GNB,2044,0.72
GNB,2045,0.72
GNB,2046,0.72
GNB,2047,0.72
GNB,2048,0.72
GNB,2049,0.72
GNB,2050,0.72
GNQ,2010,0.72
GNQ,2011,0.72
GNQ,2012,0.72
GNQ,2013,0.72
GNQ,2014,0.72
GNQ,2015,0.72
GNQ,2016,0.72
GNQ,2017,0.72
GNQ,2018,0.72
GNQ,2019,0.72
GNQ,2020,0.72
GNQ,2021,0.72
GNQ,2022,0.72
GNQ,2023,0.72
GNQ,2024,0.72
GNQ,2025,0.72
GNQ,2026,0.72
GNQ,2027,0.72
GNQ,2028,0.72
GNQ,2029,0.72
GNQ,2030,0.72
GNQ,2031,0.72
GNQ,2032,0.72
GNQ,2033,0.72
GNQ,2034,0.72
GNQ,2035,0.72
GNQ,2036,0.72
GNQ,2037,0.72
GNQ,2038,0.72
GNQ,2039,0.72
GNQ,2040,0.72
GNQ,2041,0.72
GNQ,2042,0.72
GNQ,2043,0.72
GNQ,2044,0.72
GNQ,2045,0.72
GNQ,2046,0.72
GNQ,2047,0.72
GNQ,2048,0.72
GNQ,2049,0.72
GNQ,2050,0.72
GRC,2010,0.72
GRC,2011,0.72
GRC,2012,0.72
GRC,2013,0.72
GRC,2014,0.72
GRC,2015,0.72
GRC,2016,0.72
GRC,2017,0.72
GRC,2018,0.72
GRC,2019,0.72
GRC,2020,0.72
GRC,2021,0.72
GRC,2022,0.72
GRC,2023,0.72
GRC,2024,0.72
GRC,2025,0.72
GRC,2026,0.72
GRC,2027,0.72
GRC,2028,0.72
GRC,2029,0.72
GRC,2030,0.72
GRC,2031,0.72
GRC,2032,0.72
GRC,2033,0.72
GRC,2034,0.72
GRC,2035,0.72
GRC,2036,0.72
GRC,2037,0.72
GRC,2038,0.72
GRC,2039,0.72
GRC,2040,0.72
GRC,2041,0.72
GRC,2042,0.72
GRC,2043,0.72
GRC,2044,0.72
GRC,2045,0.72
GRC,2046,0.72
GRC,2047,0.72
GRC,2048,0.72
GRC,2049,0.72
GRC,2050,0.72
GTM,2010,0.72
GTM,2011,0.72
GTM,2012,0.72
GTM,2013,0.72
GTM,2014,0.72
GTM,2015,0.72
GTM,2016,0.72
GTM,2017,0.72
GTM,2018,0.72
GTM,2019,0.72
GTM,2020,0.72
GTM,2021,0.72
GTM,2022,0.72
GTM,2023,0.72
GTM,2024,0.72
GTM,2025,0.72
GTM,2026,0.72
GTM,2027,0.72
GTM,2028,0.72
GTM,2029,0.72
GTM,2030,0.72
GTM,2031,0.72
GTM,2032,0.72
GTM,2033,0.72
GTM,2034,0.72
GTM,2035,0.72
GTM,2036,0.72
GTM,2037,0.72
GTM,2038,0.72
GTM,2039,0.72
GTM,2040,0.72
GTM,2041,0.72
GTM,2042,0.72
GTM,2043,0.72
GTM,2044,0.72
GTM,2045,0.72
GTM,2046,0.72
GTM,2047,0.72
GTM,2048,0.72
GTM,2049,0.72
GTM,2050,0.72
HKG,2010,0.72
HKG,2011,0.72
HKG,2012,0.72
HKG,2013,0.72
HKG,2014,0.72
HKG,2015,0.72
HKG,2016,0.72
HKG,2017,0.72
HKG,2018,0.72
HKG,2019,0.72
HKG,2020,0.72
HKG,2021,0.72
HKG,2022,0.72
HKG,2023,0.72
HKG,2024,0.72
HKG,2025,0.72
HKG,2026,0.72
HKG,2027,0.72
HKG,2028,0.72
HKG,2029,0.72
HKG,2030,0.72
HKG,2031,0.72
HKG,2032,0.72
HKG,2033,0.72
HKG,2034,0.72
HKG,2035,0.72
HKG,2036,0.72
HKG,2037,0.72
HKG,2038,0.72
HKG,2039,0.72
HKG,2040,0.72
HKG,2041,0.72
HKG,2042,0.72
HKG,2043,0.72
HKG,2044,0.72
HKG,2045,0.72
HKG,2046,0.72
HKG,2047,0.72
HKG,2048,0.72
HKG,2049,0.72
HKG,2050,0.72
HND,2010,0.72
HND,2011,0.72
HND,2012,0.72
HND,2013,0.72
HND,2014,0.72
HND,2015,0.72
HND,2016,0.72
HND,2017,0.72
HND,2018,0.72
HND,2019,0.72
HND,2020,0.72
HND,2021,0.72
HND,2022,0.72
HND,2023,0.72
HND,2024,0.72
HND,2025,0.72
HND,2026,0.72
HND,2027,0.72
HND,2028,0.72
HND,2029,0.72
HND,2030,0.72
HND,2031,0.72
HND,2032,0.72
HND,2033,0.72
HND,2034,0.72
HND,2035,0.72
HND,2036,0.72
HND,2037,0.72
HND,2038,0.72
HND,2039,0.72
HND,2040,0.72
HND,2041,0.72
HND,2042,0.72
HND,2043,0.72
HND,2044,0.72
HND,2045,0.72
HND,2046,0.72
HND,2047,0.72
HND,2048,0.72
HND,2049,0.72
HND,2050,0.72
HRV,2010,0.72
HRV,2011,0.72
HRV,2012,0.72
HRV,2013,0.72
HRV,2014,0.72
HRV,2015,0.72
HRV,2016,0.72
HRV,2017,0.72
HRV,2018,0.72
HRV,2019,0.72
HRV,2020,0.72
HRV,2021,0.72
HRV,2022,0.72
HRV,2023,0.72
HRV,2024,0.72
HRV,2025,0.72
HRV,2026,0.72
HRV,2027,0.72
HRV,2028,0.72
HRV,2029,0.72
HRV,2030,0.72
HRV,2031,0.72
HRV,2032,0.72
HRV,2033,0.72
HRV,2034,0.72
HRV,2035,0.72
HRV,2036,0.72
HRV,2037,0.72
HRV,2038,0.72
HRV,2039,0.72
HRV,2040,0.72
HRV,2041,0.72
HRV,2042,0.72
HRV,2043,0.72
HRV,2044,0.72
HRV,2045,0.72
HRV,2046,0.72
HRV,2047,0.72
HRV,2048,0.72
HRV,2049,0.72
HRV,2050,0.72
HTI,2010,0.72
HTI,2011,0.72
HTI,2012,0.72
HTI,2013,0.72
HTI,2014,0.72
HTI,2015,0.72
HTI,2016,0.72
HTI,2017,0.72
HTI,2018,0.72
HTI,2019,0.72
HTI,2020,0.72
HTI,2021,0.72
HTI,2022,0.72
HTI,2023,0.72
HTI,2024,0.72
HTI,2025,0.72
HTI,2026,0.72
HTI,2027,0.72
HTI,2028,0.72
HTI,2029,0.72
HTI,2030,0.72
HTI,2031,0.72
HTI,2032,0.72
HTI,2033,0.72
HTI,2034,0.72
HTI,2035,0.72
HTI,2036,0.72
HTI,2037,0.72
HTI,2038,0.72
HTI,2039,0.72
HTI,2040,0.72
HTI,2041,0.72
HTI,2042,0.72
HTI,2043,0.72
HTI,2044,0.72
HTI,2045,0.72
HTI,2046,0.72
HTI,2047,0.72
HTI,2048,0.72
HTI,2049,0.72
HTI,2050,0.72
HUN,2010,0.72
HUN,2011,0.72
HUN,2012,0.72
HUN,2013,0.72
HUN,2014,0.72
HUN,2015,0.72
HUN,2016,0.72
HUN,2017,0.72
HUN,2018,0.72
HUN,2019,0.72
HUN,2020,0.72
HUN,2021,0.72
HUN,2022,0.72
HUN,2023,0.72
HUN,2024,0.72
HUN,2025,0.72
HUN,2026,0.72
HUN,2027,0.72
HUN,2028,0.72
HUN,2029,0.72
HUN,2030,0.72
HUN,2031,0.72
HUN,2032,0.72
HUN,2033,0.72
HUN,2034,0.72
HUN,2035,0.72
HUN,2036,0.72
HUN,2037,0.72
HUN,2038,0.72
HUN,2039,0.72
HUN,2040,0.72
HUN,2041,0.72
HUN,2042,0.72
HUN,2043,0.72
HUN,2044,0.72
HUN,2045,0.72
HUN,2046,0.72
HUN,2047,0.72
HUN,2048,0.72
HUN,2049,0.72
HUN,2050,0.72
IDN,2010,0.72
IDN,2011,0.72
IDN,2012,0.72
IDN,2013,0.72
IDN,2014,0.72
IDN,2015,0.72
IDN,2016,0.72
IDN,2017,0.72
IDN,2018,0.72
IDN,2019,0.72
IDN,2020,0.72
IDN,2021,0.72
IDN,2022,0.72
IDN,2023,0.72
IDN,2024,0.72
IDN,2025,0.72
IDN,2026,0.72
IDN,2027,0.72
IDN,2028,0.72
IDN,2029,0.72
IDN,2030,0.72
IDN,2031,0.72
IDN,2032,0.72
IDN,2033,0.72
IDN,2034,0.72
IDN,2035,0.72
IDN,2036,0.72
IDN,2037,0.72
IDN,2038,0.72
IDN,2039,0.72
IDN,2040,0.72
IDN,2041,0.72
IDN,2042,0.72
IDN,2043,0.72
IDN,2044,0.72
IDN,2045,0.72
IDN,2046,0.72
IDN,2047,0.72
IDN,2048,0.72
IDN,2049,0.72
IDN,2050,0.72
IND,2010,0.72
IND,2011,0.72
IND,2012,0.72
IND,2013,0.72
IND,2014,0.72
IND,2015,0.72
IND,2016,0.72
IND,2017,0.72
IND,2018,0.72
IND,2019,0.72
IND,2020,0.72
IND,2021,0.72
IND,2022,0.72
IND,2023,0.72
IND,2024,0.72
IND,2025,0.72
IND,2026,0.72
IND,2027,0.72
IND,2028,0.72
IND,2029,0.72
IND,2030,0.72
IND,2031,0.72
IND,2032,0.72
IND,2033,0.72
IND,2034,0.72
IND,2035,0.72
IND,2036,0.72
IND,2037,0.72
IND,2038,0.72
IND,2039,0.72
IND,2040,0.72
IND,2041,0.72
IND,2042,0.72
IND,2043,0.72
IND,2044,0.72
IND,2045,0.72
IND,2046,0.72
IND,2047,0.72
IND,2048,0.72
IND,2049,0.72
IND,2050,0.72
IRL,2010,0.72
IRL,2011,0.72
IRL,2012,0.72
IRL,2013,0.72
IRL,2014,0.72
IRL,2015,0.72
IRL,2016,0.72
IRL,2017,0.72
IRL,2018,0.72
IRL,2019,0.72
IRL,2020,0.72
IRL,2021,0.72
IRL,2022,0.72
IRL,2023,0.72
IRL,2024,0.72
IRL,2025,0.72
IRL,2026,0.72
IRL,2027,0.72
IRL,2028,0.72
IRL,2029,0.72
IRL,2030,0.72
IRL,2031,0.72
IRL,2032,0.72
IRL,2033,0.72
IRL,2034,0.72
IRL,2035,0.72
IRL,2036,0.72
IRL,2037,0.72
IRL,2038,0.72
IRL,2039,0.72
IRL,2040,0.72
IRL,2041,0.72
IRL,2042,0.72
IRL,2043,0.72
IRL,2044,0.72
IRL,2045,0.72
IRL,2046,0.72
IRL,2047,0.72
IRL,2048,0.72
IRL,2049,0.72
IRL,2050,0.72
IRN,2010,0.72
IRN,2011,0.72
IRN,2012,0.72
IRN,2013,0.72
IRN,2014,0.72
IRN,2015,0.72
IRN,2016,0.72
IRN,2017,0.72
IRN,2018,0.72
IRN,2019,0.72
IRN,2020,0.72
IRN,2021,0.72
IRN,2022,0.72
IRN,2023,0.72
IRN,2024,0.72
IRN,2025,0.72
IRN,2026,0.72
IRN,2027,0.72
IRN,2028,0.72
IRN,2029,0.72
IRN,2030,0.72
IRN,2031,0.72
IRN,2032,0.72
IRN,2033,0.72
IRN,2034,0.72
IRN,2035,0.72
IRN,2036,0.72
IRN,2037,0.72
IRN,2038,0.72
IRN,2039,0.72
IRN,2040,0.72
IRN,2041,0.72
IRN,2042,0.72
IRN,2043,0.72
IRN,2044,0.72
IRN,2045,0.72
IRN,2046,0.72
IRN,2047,0.72
IRN,2048,0.72
IRN,2049,0.72
IRN,2050,0.72
IRQ,2010,0.72
IRQ,2011,0.72
IRQ,2012,0.72
IRQ,2013,0.72
IRQ,2014,0.72
IRQ,2015,0.72
IRQ,2016,0.72
IRQ,2017,0.72
IRQ,2018,0.72
IRQ,2019,0.72
IRQ,2020,0.72
IRQ,2021,0.72
IRQ,2022,0.72
IRQ,2023,0.72
IRQ,2024,0.72
IRQ,2025,0.72
IRQ,2026,0.72
IRQ,2027,0.72
IRQ,2028,0.72
IRQ,2029,0.72
IRQ,2030,0.72
IRQ,2031,0.72
IRQ,2032,0.72
IRQ,2033,0.72
IRQ,2034,0.72
IRQ,2035,0.72
IRQ,2036,0.72
IRQ,2037,0.72
IRQ,2038,0.72
IRQ,2039,0.72
IRQ,2040,0.72
IRQ,2041,0.72
IRQ,2042,0.72
IRQ,2043,0.72
IRQ,2044,0.72
IRQ,2045,0.72
IRQ,2046,0.72
IRQ,2047,0.72
IRQ,2048,0.72
IRQ,2049,0.72
IRQ,2050,0.72
ISL,2010,0.72
ISL,2011,0.72
ISL,2012,0.72
ISL,2013,0.72
ISL,2014,0.72
ISL,2015,0.72
ISL,2016,0.72
ISL,2017,0.72
ISL,2018,0.72
ISL,2019,0.72
ISL,2020,0.72
ISL,2021,0.72
ISL,2022,0.72
ISL,2023,0.72
ISL,2024,0.72
ISL,2025,0.72
ISL,2026,0.72
ISL,2027,0.72
ISL,2028,0.72
ISL,2029,0.72
ISL,2030,0.72
ISL,2031,0.72
ISL,2032,0.72
ISL,2033,0.72
ISL,2034,0.72
ISL,2035,0.72
ISL,2036,0.72
ISL,2037,0.72
ISL,2038,0.72
ISL,2039,0.72
ISL,2040,0.72
ISL,2041,0.72
ISL,2042,0.72
ISL,2043,0.72
ISL,2044,0.72
ISL,2045,0.72
ISL,2046,0.72
ISL,2047,0.72
ISL,2048,0.72
ISL,2049,0.72
ISL,2050,0.72
ISR,2010,0.72
ISR,2011,0.72
ISR,2012,0.72
ISR,2013,0.72
ISR,2014,0.72
ISR,2015,0.72
ISR,2016,0.72
ISR,2017,0.72
ISR,2018,0.72
ISR,2019,0.72
ISR,2020,0.72
ISR,2021,0.72
ISR,2022,0.72
ISR,2023,0.72
ISR,2024,0.72
ISR,2025,0.72
ISR,2026,0.72
ISR,2027,0.72
ISR,2028,0.72
ISR,2029,0.72
ISR,2030,0.72
ISR,2031,0.72
ISR,2032,0.72
ISR,2033,0.72
ISR,2034,0.72
ISR,2035,0.72
ISR,2036,0.72
ISR,2037,0.72
ISR,2038,0.72
ISR,2039,0.72
ISR,2040,0.72
ISR,2041,0.72
ISR,2042,0.72
ISR,2043,0.72
ISR,2044,0.72
ISR,2045,0.72
ISR,2046,0.72
ISR,2047,0.72
ISR,2048,0.72
ISR,2049,0.72
ISR,2050,0.72
ITA,2010,0.72
ITA,2011,0.72
ITA,2012,0.72
ITA,2013,0.72
ITA,2014,0.72
ITA,2015,0.72
ITA,2016,0.72
ITA,2017,0.72
ITA,2018,0.72
ITA,2019,0.72
ITA,2020,0.72
ITA,2021,0.72
ITA,2022,0.72
ITA,2023,0.72
ITA,2024,0.72
ITA,2025,0.72
ITA,2026,0.72
ITA,2027,0.72
ITA,2028,0.72
ITA,2029,0.72
ITA,2030,0.72
ITA,2031,0.72
ITA,2032,0.72
ITA,2033,0.72
ITA,2034,0.72
ITA,2035,0.72
ITA,2036,0.72
ITA,2037,0.72
ITA,2038,0.72
ITA,2039,0.72
ITA,2040,0.72
ITA,2041,0.72
ITA,2042,0.72
ITA,2043,0.72
ITA,2044,0.72
ITA,2045,0.72
ITA,2046,0.72
ITA,2047,0.72
ITA,2048,0.72
ITA,2049,0.72
ITA,2050,0.72
JAM,2010,0.72
JAM,2011,0.72
JAM,2012,0.72
JAM,2013,0.72
JAM,2014,0.72
JAM,2015,0.72
JAM,2016,0.72
JAM,2017,0.72
JAM,2018,0.72
JAM,2019,0.72
JAM,2020,0.72
JAM,2021,0.72
JAM,2022,0.72
JAM,2023,0.72
JAM,2024,0.72
JAM,2025,0.72
JAM,2026,0.72
JAM,2027,0.72
JAM,2028,0.72
JAM,2029,0.72
JAM,2030,0.72
JAM,2031,0.72
JAM,2032,0.72
JAM,2033,0.72
JAM,2034,0.72
JAM,2035,0.72
JAM,2036,0.72
JAM,2037,0.72
JAM,2038,0.72
JAM,2039,0.72
JAM,2040,0.72
JAM,2041,0.72
JAM,2042,0.72
JAM,2043,0.72
JAM,2044,0.72
JAM,2045,0.72
JAM,2046,0.72
JAM,2047,0.72
JAM,2048,0.72
JAM,2049,0.72
JAM,2050,0.72
JOR,2010,0.72
JOR,2011,0.72
JOR,2012,0.72
JOR,2013,0.72
JOR,2014,0.72
JOR,2015,0.72
JOR,2016,0.72
JOR,2017,0.72
JOR,2018,0.72
JOR,2019,0.72
JOR,2020,0.72
JOR,2021,0.72
JOR,2022,0.72
JOR,2023,0.72
JOR,2024,0.72
JOR,2025,0.72
JOR,2026,0.72
JOR,2027,0.72
JOR,2028,0.72
JOR,2029,0.72
JOR,2030,0.72
JOR,2031,0.72
JOR,2032,0.72
JOR,2033,0.72
JOR,2034,0.72
JOR,2035,0.72
JOR,2036,0.72
JOR,2037,0.72
JOR,2038,0.72
JOR,2039,0.72
JOR,2040,0.72
JOR,2041,0.72
JOR,2042,0.72
JOR,2043,0.72
JOR,2044,0.72
JOR,2045,0.72
JOR,2046,0.72
JOR,2047,0.72
JOR,2048,0.72
JOR,2049,0.72
JOR,2050,0.72
JPN,2010,0.72
JPN,2011,0.72
JPN,2012,0.72
JPN,2013,0.72
JPN,2014,0.72
JPN,2015,0.72
JPN,2016,0.72
JPN,2017,0.72
JPN,2018,0.72
JPN,2019,0.72
JPN,2020,0.72
JPN,2021,0.72
JPN,2022,0.72
JPN,2023,0.72
JPN,2024,0.72
JPN,2025,0.72
JPN,2026,0.72
JPN,2027,0.72
JPN,2028,0.72
JPN,2029,0.72
JPN,2030,0.72
JPN,2031,0.72
JPN,2032,0.72
JPN,2033,0.72
JPN,2034,0.72
JPN,2035,0.72
JPN,2036,0.72
JPN,2037,0.72
JPN,2038,0.72
JPN,2039,0.72
JPN,2040,0.72
JPN,2041,0.72
JPN,2042,0.72
JPN,2043,0.72
JPN,2044,0.72
JPN,2045,0.72
JPN,2046,0.72
JPN,2047,0.72
JPN,2048,0.72
JPN,2049,0.72
JPN,2050,0.72
KAZ,2010,0.72
KAZ,2011,0.72
KAZ,2012,0.72
KAZ,2013,0.72
KAZ,2014,0.72
KAZ,2015,0.72
KAZ,2016,0.72
KAZ,2017,0.72
KAZ,2018,0.72
KAZ,2019,0.72
KAZ,2020,0.72
KAZ,2021,0.72
KAZ,2022,0.72
KAZ,2023,0.72
KAZ,2024,0.72
KAZ,2025,0.72
KAZ,2026,0.72
KAZ,2027,0.72
KAZ,2028,0.72
KAZ,2029,0.72
KAZ,2030,0.72
KAZ,2031,0.72
KAZ,2032,0.72
KAZ,2033,0.72
KAZ,2034,0.72
KAZ,2035,0.72
KAZ,2036,0.72
KAZ,2037,0.72
KAZ,2038,0.72
KAZ,2039,0.72
KAZ,2040,0.72
KAZ,2041,0.72
KAZ,2042,0.72
KAZ,2043,0.72
KAZ,2044,0.72
KAZ,2045,0.72
KAZ,2046,0.72
KAZ,2047,0.72
KAZ,2048,0.72
KAZ,2049,0.72
KAZ,2050,0.72
KEN,2010,0.72
KEN,2011,0.72
KEN,2012,0.72
KEN,2013,0.72
KEN,2014,0.72
KEN,2015,0.72
KEN,2016,0.72
KEN,2017,0.72
KEN,2018,0.72
KEN,2019,0.72
KEN,2020,0.72
KEN,2021,0.72
KEN,2022,0.72
KEN,2023,0.72
KEN,2024,0.72
KEN,2025,0.72
KEN,2026,0.72
KEN,2027,0.72
KEN,2028,0.72
KEN,2029,0.72
KEN,2030,0.72
KEN,2031,0.72
KEN,2032,0.72
KEN,2033,0.72
KEN,2034,0.72
KEN,2035,0.72
KEN,2036,0.72
KEN,2037,0.72
KEN,2038,0.72
KEN,2039,0.72
KEN,2040,0.72
KEN,2041,0.72
KEN,2042,0.72
KEN,2043,0.72
KEN,2044,0.72
KEN,2045,0.72
KEN,2046,0.72
KEN,2047,0.72
KEN,2048,0.72
KEN,2049,0.72
KEN,2050,0.72
KGZ,2010,0.72
KGZ,2011,0.72
KGZ,2012,0.72
KGZ,2013,0.72
KGZ,2014,0.72
KGZ,2015,0.72
KGZ,2016,0.72
KGZ,2017,0.72
KGZ,2018,0.72
KGZ,2019,0.72
KGZ,2020,0.72
KGZ,2021,0.72
KGZ,2022,0.72
KGZ,2023,0.72
KGZ,2024,0.72
KGZ,2025,0.72
KGZ,2026,0.72
KGZ,2027,0.72
KGZ,2028,0.72
KGZ,2029,0.72
KGZ,2030,0.72
KGZ,2031,0.72
KGZ,2032,0.72
KGZ,2033,0.72
KGZ,2034,0.72
KGZ,2035,0.72
KGZ,2036,0.72
KGZ,2037,0.72
KGZ,2038,0.72
KGZ,2039,0.72
KGZ,2040,0.72
KGZ,2041,0.72
KGZ,2042,0.72
KGZ,2043,0.72
KGZ,2044,0.72
KGZ,2045,0.72
KGZ,2046,0.72
KGZ,2047,0.72
KGZ,2048,0.72
KGZ,2049,0.72
KGZ,2050,0.72
KHM,2010,0.72
KHM,2011,0.72
KHM,2012,0.72
KHM,2013,0.72
KHM,2014,0.72
KHM,2015,0.72
KHM,2016,0.72
KHM,2017,0.72
KHM,2018,0.72
KHM,2019,0.72
KHM,2020,0.72
KHM,2021,0.72
KHM,2022,0.72
KHM,2023,0.72
KHM,2024,0.72
KHM,2025,0.72
KHM,2026,0.72
KHM,2027,0.72
KHM,2028,0.72
KHM,2029,0.72
KHM,2030,0.72
KHM,2031,0.72
KHM,2032,0.72
KHM,2033,0.72
KHM,2034,0.72
KHM,2035,0.72
KHM,2036,0.72
KHM,2037,0.72
KHM,2038,0.72
KHM,2039,0.72
KHM,2040,0.72
KHM,2041,0.72
KHM,2042,0.72
KHM,2043,0.72
KHM,2044,0.72
KHM,2045,0.72
KHM,2046,0.72
KHM,2047,0.72
KHM,2048,0.72
KHM,2049,0.72
KHM,2050,0.72
KOR,2010,0.72
KOR,2011,0.72
KOR,2012,0.72
KOR,2013,0.72
KOR,2014,0.72
KOR,2015,0.72
KOR,2016,0.72
KOR,2017,0.72
KOR,2018,0.72
KOR,2019,0.72
KOR,2020,0.72
KOR,2021,0.72
KOR,2022,0.72
KOR,2023,0.72
KOR,2024,0.72
KOR,2025,0.72
KOR,2026,0.72
KOR,2027,0.72
KOR,2028,0.72
KOR,2029,0.72
KOR,2030,0.72
KOR,2031,0.72
KOR,2032,0.72
KOR,2033,0.72
KOR,2034,0.72
KOR,2035,0.72
KOR,2036,0.72
KOR,2037,0.72
KOR,2038,0.72
KOR,2039,0.72
KOR,2040,0.72
KOR,2041,0.72
KOR,2042,0.72
KOR,2043,0.72
KOR,2044,0.72
KOR,2045,0.72
KOR,2046,0.72
KOR,2047,0.72
KOR,2048,0.72
KOR,2049,0.72
KOR,2050,0.72
KWT,2010,0.72
KWT,2011,0.72
KWT,2012,0.72
KWT,2013,0.72
KWT,2014,0.72
KWT,2015,0.72
KWT,2016,0.72
KWT,2017,0.72
KWT,2018,0.72
KWT,2019,0.72
KWT,2020,0.72
KWT,2021,0.72
KWT,2022,0.72
KWT,2023,0.72
KWT,2024,0.72
KWT,2025,0.72
KWT,2026,0.72
KWT,2027,0.72
KWT,2028,0.72
KWT,2029,0.72
KWT,2030,0.72
KWT,2031,0.72
KWT,2032,0.72
KWT,2033,0.72
KWT,2034,0.72
KWT,2035,0.72
KWT,2036,0.72
KWT,2037,0.72
KWT,2038,0.72
KWT,2039,0.72
KWT,2040,0.72
KWT,2041,0.72
KWT,2042,0.72
KWT,2043,0.72
KWT,2044,0.72
KWT,2045,0.72
KWT,2046,0.72
KWT,2047,0.72
KWT,2048,0.72
KWT,2049,0.72
KWT,2050,0.72
LAO,2010,0.72
LAO,2011,0.72
LAO,2012,0.72
LAO,2013,0.72
LAO,2014,0.72
LAO,2015,0.72
LAO,2016,0.72
LAO,2017,0.72
LAO,2018,0.72
LAO,2019,0.72
LAO,2020,0.72
LAO,2021,0.72
LAO,2022,0.72
LAO,2023,0.72
LAO,2024,0.72
LAO,2025,0.72
LAO,2026,0.72
LAO,2027,0.72
LAO,2028,0.72
LAO,2029,0.72
LAO,2030,0.72
LAO,2031,0.72
LAO,2032,0.72
LAO,2033,0.72
LAO,2034,0.72
LAO,2035,0.72
LAO,2036,0.72
LAO,2037,0.72
LAO,2038,0.72
LAO,2039,0.72
LAO,2040,0.72
LAO,2041,0.72
LAO,2042,0.72
LAO,2043,0.72
LAO,2044,0.72
LAO,2045,0.72
LAO,2046,0.72
LAO,2047,0.72
LAO,2048,0.72
LAO,2049,0.72
LAO,2050,0.72
LBN,2010,0.72
LBN,2011,0.72
LBN,2012,0.72
LBN,2013,0.72
LBN,2014,0.72
LBN,2015,0.72
LBN,2016,0.72
LBN,2017,0.72
LBN,2018,0.72
LBN,2019,0.72
LBN,2020,0.72
LBN,2021,0.72
LBN,2022,0.72
LBN,2023,0.72
LBN,2024,0.72
LBN,2025,0.72
LBN,2026,0.72
LBN,2027,0.72
LBN,2028,0.72
LBN,2029,0.72
LBN,2030,0.72
LBN,2031,0.72
LBN,2032,0.72
LBN,2033,0.72
LBN,2034,0.72
LBN,2035,0.72
LBN,2036,0.72
LBN,2037,0.72
LBN,2038,0.72
LBN,2039,0.72
LBN,2040,0.72
LBN,2041,0.72
LBN,2042,0.72
LBN,2043,0.72
LBN,2044,0.72
LBN,2045,0.72
LBN,2046,0.72
LBN,2047,0.72
LBN,2048,0.72
LBN,2049,0.72
LBN,2050,0.72
LBY,2010,0.72
LBY,2011,0.72
LBY,2012,0.72
LBY,2013,0.72
LBY,2014,0.72
LBY,2015,0.72
LBY,2016,0.72
LBY,2017,0.72
LBY,2018,0.72
LBY,2019,0.72
LBY,2020,0.72
LBY,2021,0.72
LBY,2022,0.72
LBY,2023,0.72
LBY,2024,0.72
LBY,2025,0.72
LBY,2026,0.72
LBY,2027,0.72
LBY,2028,0.72
LBY,2029,0.72
LBY,2030,0.72
LBY,2031,0.72
LBY,2032,0.72
LBY,2033,0.72
LBY,2034,0.72
LBY,2035,0.72
LBY,2036,0.72
LBY,2037,0.72
LBY,2038,0.72
LBY,2039,0.72
LBY,2040,0.72
LBY,2041,0.72
LBY,2042,0.72
LBY,2043,0.72
LBY,2044,0.72
LBY,2045,0.72
LBY,2046,0.72
LBY,2047,0.72
LBY,2048,0.72
LBY,2049,0.72
LBY,2050,0.72
LKA,2010,0.72
LKA,2011,0.72
LKA,2012,0.72
LKA,2013,0.72
LKA,2014,0.72
LKA,2015,0.72
LKA,2016,0.72
LKA,2017,0.72
LKA,2018,0.72
LKA,2019,0.72
LKA,2020,0.72
LKA,2021,0.72
LKA,2022,0.72
LKA,2023,0.72
LKA,2024,0.72
LKA,2025,0.72
LKA,2026,0.72
LKA,2027,0.72
LKA,2028,0.72
LKA,2029,0.72
LKA,2030,0.72
LKA,2031,0.72
LKA,2032,0.72
LKA,2033,0.72
LKA,2034,0.72
LKA,2035,0.72
LKA,2036,0.72
LKA,2037,0.72
LKA,2038,0.72
LKA,2039,0.72
LKA,2040,0.72
LKA,2041,0.72
LKA,2042,0.72
LKA,2043,0.72
LKA,2044,0.72
LKA,2045,0.72
LKA,2046,0.72
LKA,2047,0.72
LKA,2048,0.72
LKA,2049,0.72
LKA,2050,0.72
LSO,2010,0.72
LSO,2011,0.72
LSO,2012,0.72
LSO,2013,0.72
LSO,2014,0.72
LSO,2015,0.72
LSO,2016,0.72
LSO,2017,0.72
LSO,2018,0.72
LSO,2019,0.72
LSO,2020,0.72
LSO,2021,0.72
LSO,2022,0.72
LSO,2023,0.72
LSO,2024,0.72
LSO,2025,0.72
LSO,2026,0.72
LSO,2027,0.72
LSO,2028,0.72
LSO,2029,0.72
LSO,2030,0.72
LSO,2031,0.72
LSO,2032,0.72
LSO,2033,0.72
LSO,2034,0.72
LSO,2035,0.72
LSO,2036,0.72
LSO,2037,0.72
LSO,2038,0.72
LSO,2039,0.72
LSO,2040,0.72
LSO,2041,0.72
LSO,2042,0.72
LSO,2043,0.72
LSO,2044,0.72
LSO,2045,0.72
LSO,2046,0.72
LSO,2047,0.72
LSO,2048,0.72
LSO,2049,0.72
