year,iso_code3,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
2037,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2038,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2039,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2040,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2041,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2042,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2043,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2044,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2045,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2046,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2047,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2048,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2049,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2050,PNG,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2010,POL,28747125.51,1856829.36208903,2939131.84167898,446537.740070098,1380552.11906009,16509184.3281122,16401136.2249942,6669589.01904319,3284603.95447501,168775.104986361,735545.745981901
2011,POL,37426658.12,2004930.47702863,2946686.44768825,486183.255644383,2390042.03012932,19122108.2831803,16787555.5266598,7371069.43602829,3649485.39458452,175659.739918969,788813.815773914
2012,POL,33550670.67,2048395.20203507,2837947.24234433,399947.563092927,2440860.97365286,18485104.7636219,18560749.3065177,7332550.49654382,3566483.17661094,168185.853222425,754555.925466197
2013,POL,34795237.28,2239975.52465305,3095893.76724126,427469.734374951,2612225.4520436,20589923.8054737,20428073.3447918,7504323.5727002,3910796.60172563,183624.471355192,809696.681230748
2014,POL,38406441.75,2297757.89041682,3419872.06917583,441271.5002957,2195399.73575511,20185736.1697906,21794251.5730182,7454282.72682322,3967722.16865851,186661.495932078,871424.621788293
2015,POL,32135495.05,2181260.62927889,3285179.24047679,419087.216339387,2420594.2834208,18725144.5446204,23281492.948453,6915412.82650337,3863278.42528115,184161.286191328,842814.203329649
2016,POL,31504905.5,2127335.77513509,3028168.92214825,407463.155432409,1723436.93117147,18238714.1564694,21385245.5573893,6874197.10535968,3897561.23041926,180437.093676908,876517.595777018
2017,POL,29676623.97,2395305.22582826,3086878.37554741,455899.621372666,1861279.7072589,20162026.8912024,24348717.5350431,7138801.21323171,4204413.91982603,188856.824644622,941748.610133825
2018,POL,36285807.65,2343193.30400287,3477467.55783219,523455.484675615,3028781.60756781,22614585.6273175,26389422.9171717,7531483.52428847,4761190.53291023,203265.131503335,1072101.34494542
2019,POL,38820164.26,2457162.0844216,3569617.66769348,486368.526831658,1980171.89648892,22845729.812725,24090898.772715,7130827.55953075,4622650.11319594,204142.267526639,1096037.92699431
2020,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2021,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2022,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2023,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2024,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2025,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2026,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2027,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2028,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2029,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2030,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2031,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2032,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2033,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2034,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2035,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2036,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2037,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2038,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2039,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2040,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2041,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2042,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2043,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2044,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2045,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2046,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2047,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2048,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2049,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2050,POL,34859136.96,2873123.13951731,3946992.5782426,439340.578373781,1403483.82194403,22255740.9817764,21044712.325996,7008437.92982591,4340105.50130505,210161.352303096,1164877.3105134
2010,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2011,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2012,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2013,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2014,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2015,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2016,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2017,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2018,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2019,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2020,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2021,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2022,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2023,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2024,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2025,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2026,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2027,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2028,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2029,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2030,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2031,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2032,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2033,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2034,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2035,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2036,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2037,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2038,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2039,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2040,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2041,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2042,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2043,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2044,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2045,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2046,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2047,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2048,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2049,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2050,PRI,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2010,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2011,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2012,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2013,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2014,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2015,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2016,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2017,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2018,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2019,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2020,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2021,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2022,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2023,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2024,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2025,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2026,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2027,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2028,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2029,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2030,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2031,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2032,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2033,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2034,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2035,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2036,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2037,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2038,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2039,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2040,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2041,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2042,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2043,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2044,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2045,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2046,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2047,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2048,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2049,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2050,PRK,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2010,PRT,27714666.6,847000.000457459,933842.466203569,228094.64421369,163336.875759989,5519499.21732893,16495378.9122096,3407211.83971348,1258609.87945963,74805.3443409378,516609.823050828
2011,PRT,27778312.58,924401.279055025,947020.409013402,229567.903993983,157426.319099713,5579497.53802099,14568495.5642706,3432116.0900926,1297562.20528486,65329.9889353919,522018.237327253
2012,PRT,27254737.04,966476.415203352,836383.883834792,170707.108930393,42018.475060823,5058356.52297882,14271478.9256383,3032810.34471564,1182798.14029022,62220.8542849449,440977.393421443
2013,PRT,28763517.32,970551.280246139,823847.709787077,194756.585113128,64329.6319736461,5538561.24446177,12185182.6072585,3025982.53198163,1283997.57725459,70979.3211090107,468780.628375488
2014,PRT,31185961.21,874240.904663121,823260.074584319,171662.999987876,25276.6725959824,5533357.54579664,13070403.6233369,2968671.23111876,1309443.83782412,71291.5335792603,482887.80821533
2015,PRT,26816773.59,852847.504221955,714193.793797551,158935.984415163,101898.735907163,5017049.39954414,14691973.8026446,2700661.88404594,1252296.57724536,70529.8883593853,426191.316455317
2016,PRT,21572117.94,845731.382414342,801970.656215476,170896.40726993,256059.756802856,5155413.4360934,12086154.1390608,2711822.56747189,1292336.57829738,71156.8811023861,446954.292468066
2017,PRT,22374113.96,843010.752275978,829310.370715311,179896.747984321,69554.7780611724,5658744.90122441,17564425.8433499,2622374.14955738,1375773.57754217,69213.3334360235,445999.111253454
2018,PRT,21310745.87,950454.461989326,925402.486929014,188006.569235307,150183.24681268,6177424.94517709,21172135.0761822,2718343.55765135,1493588.9496409,74200.8207206115,461293.433867287
2019,PRT,17756444.93,1079833.03873339,950712.356285383,154985.535480011,68478.6965819692,5857817.05188529,12164508.8386773,2542204.09160256,1374063.63972012,72460.1468513008,428432.285602703
2020,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2021,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2022,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2023,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2024,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2025,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2026,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2027,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
