r,f,l,val
liechtenstein,fuel_electricity,mar_may_we18,0.016463848517464
liechtenstein,fuel_electricity,mar_may_we6,0.0157178872004304
liechtenstein,fuel_electricity,sep_nov_wd0,0.0423436623042737
liechtenstein,fuel_electricity,sep_nov_wd12,0.0461896312732133
liechtenstein,fuel_electricity,sep_nov_wd18,0.0440477457881398
liechtenstein,fuel_electricity,sep_nov_wd6,0.0420519843216985
liechtenstein,fuel_electricity,sep_nov_we0,0.0161471458491216
liechtenstein,fuel_electricity,sep_nov_we12,0.0176137507314866
liechtenstein,fuel_electricity,sep_nov_we18,0.0167969735460114
liechtenstein,fuel_electricity,sep_nov_we6,0.0160359186507801
lithuania,fuel_electricity,dec_feb_wd0,0.0467619503527515
lithuania,fuel_electricity,dec_feb_wd12,0.0510092213774316
lithuania,fuel_electricity,dec_feb_wd18,0.0486438439569675
lithuania,fuel_electricity,dec_feb_wd6,0.0464398376539925
lithuania,fuel_electricity,dec_feb_we0,0.0178319963707781
lithuania,fuel_electricity,dec_feb_we12,0.0194516320131428
lithuania,fuel_electricity,dec_feb_we18,0.0185496293965057
lithuania,fuel_electricity,dec_feb_we6,0.0177091633316956
lithuania,fuel_electricity,jun_aug_wd0,0.0397830614199041
lithuania,fuel_electricity,jun_aug_wd12,0.0433964574131677
lithuania,fuel_electricity,jun_aug_wd18,0.0413840957710695
lithuania,fuel_electricity,jun_aug_wd6,0.039509021753419
lithuania,fuel_electricity,jun_aug_we0,0.0151706975758428
lithuania,fuel_electricity,jun_aug_we12,0.0165486141031048
lithuania,fuel_electricity,jun_aug_we18,0.015781228969938
lithuania,fuel_electricity,jun_aug_we6,0.0150661964953415
lithuania,fuel_electricity,mar_may_wd0,0.0428735030382771
lithuania,fuel_electricity,mar_may_wd12,0.0467675961162466
lithuania,fuel_electricity,mar_may_wd18,0.0445989094969347
lithuania,fuel_electricity,mar_may_wd6,0.0425781753270773
lithuania,fuel_electricity,mar_may_we0,0.0163491929830534
lithuania,fuel_electricity,mar_may_we12,0.017834149301385
lithuania,fuel_electricity,mar_may_we18,0.0170071518893181
lithuania,fuel_electricity,mar_may_we6,0.016236574013259
lithuania,fuel_electricity,sep_nov_wd0,0.0461161277589749
lithuania,fuel_electricity,sep_nov_wd12,0.0503047403323085
lithuania,fuel_electricity,sep_nov_wd18,0.047972030800361
lithuania,fuel_electricity,sep_nov_wd6,0.0457984637125289
lithuania,fuel_electricity,sep_nov_we0,0.0175857212248203
lithuania,fuel_electricity,sep_nov_we12,0.0191829883114761
lithuania,fuel_electricity,sep_nov_we18,0.0182934431236903
lithuania,fuel_electricity,sep_nov_we6,0.0174645846152345
luxembourg,fuel_electricity,dec_feb_wd0,0.0496139436442163
luxembourg,fuel_electricity,dec_feb_wd12,0.0541202540882969
luxembourg,fuel_electricity,dec_feb_wd18,0.0516106132125224
luxembourg,fuel_electricity,dec_feb_wd6,0.0492721854163673
luxembourg,fuel_electricity,dec_feb_we0,0.0189195629423013
luxembourg,fuel_electricity,dec_feb_we12,0.020637979536953
luxembourg,fuel_electricity,dec_feb_we18,0.0196809641291015
luxembourg,fuel_electricity,dec_feb_we6,0.0187892383636061
luxembourg,fuel_electricity,jun_aug_wd0,0.0363961639178803
luxembourg,fuel_electricity,jun_aug_wd12,0.0397019364797987
luxembourg,fuel_electricity,jun_aug_wd18,0.0378608955549991
luxembourg,fuel_electricity,jun_aug_wd6,0.0361454543881103
luxembourg,fuel_electricity,jun_aug_we0,0.0138791529865199
luxembourg,fuel_electricity,jun_aug_we12,0.0151397617481747
luxembourg,fuel_electricity,jun_aug_we18,0.0144377073034428
luxembourg,fuel_electricity,jun_aug_we6,0.0137835485176888
luxembourg,fuel_electricity,mar_may_wd0,0.0474501884800498
luxembourg,fuel_electricity,mar_may_wd12,0.0517599704529282
luxembourg,fuel_electricity,mar_may_wd18,0.0493597796229734
luxembourg,fuel_electricity,mar_may_wd6,0.047123334955921
luxembourg,fuel_electricity,mar_may_we0,0.0180944460696387
luxembourg,fuel_electricity,mar_may_we12,0.0197379193619088
luxembourg,fuel_electricity,mar_may_we18,0.0188226411528935
luxembourg,fuel_electricity,mar_may_we6,0.0179698051850717
luxembourg,fuel_electricity,sep_nov_wd0,0.0420743465277613
luxembourg,fuel_electricity,sep_nov_wd12,0.0458958542181306
luxembourg,fuel_electricity,sep_nov_wd18,0.0437675916348379
luxembourg,fuel_electricity,sep_nov_wd6,0.0417845236866191
luxembourg,fuel_electricity,sep_nov_we0,0.0160444461560349
luxembourg,fuel_electricity,sep_nov_we12,0.0175017230820721
luxembourg,fuel_electricity,sep_nov_we18,0.0166901407940142
luxembourg,fuel_electricity,sep_nov_we6,0.015933926389164
macao,fuel_electricity,dec_feb_wd0,0.0457887732199526
macao,fuel_electricity,dec_feb_wd12,0.0499476529990401
macao,fuel_electricity,dec_feb_wd18,0.0476315021655483
macao,fuel_electricity,dec_feb_wd6,0.0454733641062718
macao,fuel_electricity,dec_feb_we0,0.0174608892854387
macao,fuel_electricity,dec_feb_we12,0.0190468181991762
macao,fuel_electricity,dec_feb_we18,0.0181635874325928
macao,fuel_electricity,dec_feb_we6,0.0173406125619907
macao,fuel_electricity,jun_aug_wd0,0.0458983230309471
macao,fuel_electricity,jun_aug_wd12,0.0500671529454434
macao,fuel_electricity,jun_aug_wd18,0.0477454607124294
macao,fuel_electricity,jun_aug_wd6,0.0455821592997834
macao,fuel_electricity,jun_aug_we0,0.0175026645282875
macao,fuel_electricity,jun_aug_we12,0.0190923877828762
macao,fuel_electricity,jun_aug_we18,0.0182070438833839
macao,fuel_electricity,jun_aug_we6,0.0173821000423293
macao,fuel_electricity,mar_may_wd0,0.0415038840147342
macao,fuel_electricity,mar_may_wd12,0.0452735780214575
macao,fuel_electricity,mar_may_wd18,0.0431741713592152
macao,fuel_electricity,mar_may_wd6,0.0412179907192639
macao,fuel_electricity,mar_may_we0,0.0158269084916469
macao,fuel_electricity,mar_may_we12,0.0172644270155696
macao,fuel_electricity,mar_may_we18,0.016463848517464
macao,fuel_electricity,mar_may_we6,0.0157178872004304
macao,fuel_electricity,sep_nov_wd0,0.0423436623042737
macao,fuel_electricity,sep_nov_wd12,0.0461896312732133
macao,fuel_electricity,sep_nov_wd18,0.0440477457881398
macao,fuel_electricity,sep_nov_wd6,0.0420519843216985
macao,fuel_electricity,sep_nov_we0,0.0161471458491216
macao,fuel_electricity,sep_nov_we12,0.0176137507314866
macao,fuel_electricity,sep_nov_we18,0.0167969735460114
macao,fuel_electricity,sep_nov_we6,0.0160359186507801
madagascar,fuel_electricity,dec_feb_wd0,0.0431047548358423
madagascar,fuel_electricity,dec_feb_wd12,0.0470198519363514
madagascar,fuel_electricity,dec_feb_wd18,0.0448394678199018
madagascar,fuel_electricity,dec_feb_wd6,0.0428078341812335
madagascar,fuel_electricity,dec_feb_we0,0.0164373775259096
madagascar,fuel_electricity,dec_feb_we12,0.0179303434257678
madagascar,fuel_electricity,dec_feb_we18,0.0170988853416175
madagascar,fuel_electricity,dec_feb_we6,0.0163241511100853
madagascar,fuel_electricity,jun_aug_wd0,0.0454596160949882
madagascar,fuel_electricity,jun_aug_wd12,0.0495885993554556
madagascar,fuel_electricity,jun_aug_wd18,0.0472890984013059
madagascar,fuel_electricity,jun_aug_wd6,0.0451464743309161
madagascar,fuel_electricity,jun_aug_we0,0.0173353699558661
madagascar,fuel_electricity,jun_aug_we12,0.0189098982627533
madagascar,fuel_electricity,jun_aug_we18,0.01803301668789
madagascar,fuel_electricity,jun_aug_we6,0.0172159578535405
madagascar,fuel_electricity,mar_may_wd0,0.0434832870091797
madagascar,fuel_electricity,mar_may_wd12,0.0474327652404928
madagascar,fuel_electricity,mar_may_wd18,0.0452332336879552
madagascar,fuel_electricity,mar_may_wd6,0.0431837588923287
madagascar,fuel_electricity,mar_may_we0,0.016581725319153
madagascar,fuel_electricity,mar_may_we12,0.0180878019681372
madagascar,fuel_electricity,mar_may_we18,0.0172490422849677
madagascar,fuel_electricity,mar_may_we6,0.0164675045851514
madagascar,fuel_electricity,sep_nov_wd0,0.0434869846298975
madagascar,fuel_electricity,sep_nov_wd12,0.0474367987068546
madagascar,fuel_electricity,sep_nov_wd18,0.0452370801161698
madagascar,fuel_electricity,sep_nov_wd6,0.0431874310425393
madagascar,fuel_electricity,sep_nov_we0,0.016583135353566
madagascar,fuel_electricity,sep_nov_we12,0.0180893400724503
madagascar,fuel_electricity,sep_nov_we18,0.0172505090649768
madagascar,fuel_electricity,sep_nov_we6,0.0164689049067534
malawi,fuel_electricity,dec_feb_wd0,0.0431047548358423
malawi,fuel_electricity,dec_feb_wd12,0.0470198519363514
malawi,fuel_electricity,dec_feb_wd18,0.0448394678199018
malawi,fuel_electricity,dec_feb_wd6,0.0428078341812335
malawi,fuel_electricity,dec_feb_we0,0.0164373775259096
malawi,fuel_electricity,dec_feb_we12,0.0179303434257678
malawi,fuel_electricity,dec_feb_we18,0.0170988853416175
malawi,fuel_electricity,dec_feb_we6,0.0163241511100853
malawi,fuel_electricity,jun_aug_wd0,0.0454596160949882
malawi,fuel_electricity,jun_aug_wd12,0.0495885993554556
malawi,fuel_electricity,jun_aug_wd18,0.0472890984013059
malawi,fuel_electricity,jun_aug_wd6,0.0451464743309161
malawi,fuel_electricity,jun_aug_we0,0.0173353699558661
malawi,fuel_electricity,jun_aug_we12,0.0189098982627533
malawi,fuel_electricity,jun_aug_we18,0.01803301668789
malawi,fuel_electricity,jun_aug_we6,0.0172159578535405
malawi,fuel_electricity,mar_may_wd0,0.0434832870091797
malawi,fuel_electricity,mar_may_wd12,0.0474327652404928
malawi,fuel_electricity,mar_may_wd18,0.0452332336879552
malawi,fuel_electricity,mar_may_wd6,0.0431837588923287
malawi,fuel_electricity,mar_may_we0,0.016581725319153
malawi,fuel_electricity,mar_may_we12,0.0180878019681372
malawi,fuel_electricity,mar_may_we18,0.0172490422849677
malawi,fuel_electricity,mar_may_we6,0.0164675045851514
malawi,fuel_electricity,sep_nov_wd0,0.0434869846298975
malawi,fuel_electricity,sep_nov_wd12,0.0474367987068546
malawi,fuel_electricity,sep_nov_wd18,0.0452370801161698
malawi,fuel_electricity,sep_nov_wd6,0.0431874310425393
malawi,fuel_electricity,sep_nov_we0,0.016583135353566
malawi,fuel_electricity,sep_nov_we12,0.0180893400724503
malawi,fuel_electricity,sep_nov_we18,0.0172505090649768
malawi,fuel_electricity,sep_nov_we6,0.0164689049067534
malaysia,fuel_electricity,dec_feb_wd0,0.0457887732199526
malaysia,fuel_electricity,dec_feb_wd12,0.0499476529990401
malaysia,fuel_electricity,dec_feb_wd18,0.0476315021655483
malaysia,fuel_electricity,dec_feb_wd6,0.0454733641062718
malaysia,fuel_electricity,dec_feb_we0,0.0174608892854387
malaysia,fuel_electricity,dec_feb_we12,0.0190468181991762
malaysia,fuel_electricity,dec_feb_we18,0.0181635874325928
malaysia,fuel_electricity,dec_feb_we6,0.0173406125619907
malaysia,fuel_electricity,jun_aug_wd0,0.0458983230309471
malaysia,fuel_electricity,jun_aug_wd12,0.0500671529454434
malaysia,fuel_electricity,jun_aug_wd18,0.0477454607124294
malaysia,fuel_electricity,jun_aug_wd6,0.0455821592997834
malaysia,fuel_electricity,jun_aug_we0,0.0175026645282875
malaysia,fuel_electricity,jun_aug_we12,0.0190923877828762
malaysia,fuel_electricity,jun_aug_we18,0.0182070438833839
malaysia,fuel_electricity,jun_aug_we6,0.0173821000423293
malaysia,fuel_electricity,mar_may_wd0,0.0415038840147342
malaysia,fuel_electricity,mar_may_wd12,0.0452735780214575
malaysia,fuel_electricity,mar_may_wd18,0.0431741713592152
malaysia,fuel_electricity,mar_may_wd6,0.0412179907192639
malaysia,fuel_electricity,mar_may_we0,0.0158269084916469
malaysia,fuel_electricity,mar_may_we12,0.0172644270155696
malaysia,fuel_electricity,mar_may_we18,0.016463848517464
malaysia,fuel_electricity,mar_may_we6,0.0157178872004304
malaysia,fuel_electricity,sep_nov_wd0,0.0423436623042737
malaysia,fuel_electricity,sep_nov_wd12,0.0461896312732133
malaysia,fuel_electricity,sep_nov_wd18,0.0440477457881398
malaysia,fuel_electricity,sep_nov_wd6,0.0420519843216985
malaysia,fuel_electricity,sep_nov_we0,0.0161471458491216
malaysia,fuel_electricity,sep_nov_we12,0.0176137507314866
malaysia,fuel_electricity,sep_nov_we18,0.0167969735460114
malaysia,fuel_electricity,sep_nov_we6,0.0160359186507801
maldives,fuel_electricity,dec_feb_wd0,0.0446177742019018
maldives,fuel_electricity,dec_feb_wd12,0.0486702950682027
maldives,fuel_electricity,dec_feb_wd18,0.0464133773209229
maldives,fuel_electricity,dec_feb_wd6,0.0443104313397589
maldives,fuel_electricity,dec_feb_we0,0.0170143456728958
maldives,fuel_electricity,dec_feb_we12,0.0185597161468656
maldives,fuel_electricity,dec_feb_we18,0.0176990730647219
maldives,fuel_electricity,dec_feb_we6,0.0168971448983136
maldives,fuel_electricity,jun_aug_wd0,0.0464084680646253
maldives,fuel_electricity,jun_aug_wd12,0.0506236331769392
maldives,fuel_electricity,jun_aug_wd18,0.0482761360847454
maldives,fuel_electricity,jun_aug_wd6,0.0460887902757221
maldives,fuel_electricity,jun_aug_we0,0.0176972009905287
maldives,fuel_electricity,jun_aug_we12,0.0193045935055543
maldives,fuel_electricity,jun_aug_we18,0.0184094092946171
maldives,fuel_electricity,jun_aug_we6,0.0175752964692557
maldives,fuel_electricity,mar_may_wd0,0.0420717820048075
maldives,fuel_electricity,mar_may_wd12,0.0458930567659693
maldives,fuel_electricity,mar_may_wd18,0.0437649239049112
maldives,fuel_electricity,mar_may_wd6,0.041781976828998
maldives,fuel_electricity,mar_may_we0,0.0160434682121369
maldives,fuel_electricity,mar_may_we12,0.0175006563139752
maldives,fuel_electricity,mar_may_we18,0.0166891234936234
maldives,fuel_electricity,mar_may_we6,0.0159329551816862
maldives,fuel_electricity,sep_nov_wd0,0.042436618298573
maldives,fuel_electricity,sep_nov_wd12,0.0462910302280431
maldives,fuel_electricity,sep_nov_wd18,0.0441444427147533
maldives,fuel_electricity,sep_nov_wd6,0.0421443000025386
maldives,fuel_electricity,sep_nov_we0,0.0161825932789333
maldives,fuel_electricity,sep_nov_we12,0.0176524177627136
maldives,fuel_electricity,sep_nov_we18,0.0168338475264897
maldives,fuel_electricity,sep_nov_we6,0.016071121906275
mali,fuel_electricity,dec_feb_wd0,0.0431047548358423
mali,fuel_electricity,dec_feb_wd12,0.0470198519363514
mali,fuel_electricity,dec_feb_wd18,0.0448394678199018
mali,fuel_electricity,dec_feb_wd6,0.0428078341812335
mali,fuel_electricity,dec_feb_we0,0.0164373775259096
mali,fuel_electricity,dec_feb_we12,0.0179303434257678
mali,fuel_electricity,dec_feb_we18,0.0170988853416175
mali,fuel_electricity,dec_feb_we6,0.0163241511100853
mali,fuel_electricity,jun_aug_wd0,0.0454596160949882
mali,fuel_electricity,jun_aug_wd12,0.0495885993554556
mali,fuel_electricity,jun_aug_wd18,0.0472890984013059
mali,fuel_electricity,jun_aug_wd6,0.0451464743309161
mali,fuel_electricity,jun_aug_we0,0.0173353699558661
mali,fuel_electricity,jun_aug_we12,0.0189098982627533
mali,fuel_electricity,jun_aug_we18,0.01803301668789
mali,fuel_electricity,jun_aug_we6,0.0172159578535405
mali,fuel_electricity,mar_may_wd0,0.0434832870091797
mali,fuel_electricity,mar_may_wd12,0.0474327652404928
mali,fuel_electricity,mar_may_wd18,0.0452332336879552
mali,fuel_electricity,mar_may_wd6,0.0431837588923287
mali,fuel_electricity,mar_may_we0,0.016581725319153
mali,fuel_electricity,mar_may_we12,0.0180878019681372
mali,fuel_electricity,mar_may_we18,0.0172490422849677
mali,fuel_electricity,mar_may_we6,0.0164675045851514
mali,fuel_electricity,sep_nov_wd0,0.0434869846298975
mali,fuel_electricity,sep_nov_wd12,0.0474367987068546
mali,fuel_electricity,sep_nov_wd18,0.0452370801161698
mali,fuel_electricity,sep_nov_wd6,0.0431874310425393
mali,fuel_electricity,sep_nov_we0,0.016583135353566
mali,fuel_electricity,sep_nov_we12,0.0180893400724503
mali,fuel_electricity,sep_nov_we18,0.0172505090649768
mali,fuel_electricity,sep_nov_we6,0.0164689049067534
malta,fuel_electricity,dec_feb_wd0,0.0422097090344552
malta,fuel_electricity,dec_feb_wd12,0.0460435113628405
malta,fuel_electricity,dec_feb_wd18,0.0439084016866765
malta,fuel_electricity,dec_feb_wd6,0.0419189537689379
malta,fuel_electricity,dec_feb_we0,0.0160960646986726
malta,fuel_electricity,dec_feb_we12,0.0175580300078681
malta,fuel_electricity,dec_feb_we18,0.0167438366795454
malta,fuel_electricity,dec_feb_we6,0.0159851893651936
malta,fuel_electricity,jun_aug_wd0,0.0529207865053076
malta,fuel_electricity,jun_aug_wd12,0.0577274492178701
malta,fuel_electricity,jun_aug_wd18,0.0550505370589766
malta,fuel_electricity,jun_aug_wd6,0.0525562495851602
malta,fuel_electricity,jun_aug_we0,0.0201805798471329
malta,fuel_electricity,jun_aug_we12,0.0220135314541423
malta,fuel_electricity,jun_aug_we18,0.0209927295512663
malta,fuel_electricity,jun_aug_we6,0.0200415689421547
malta,fuel_electricity,mar_may_wd0,0.0392097747116353
malta,fuel_electricity,mar_may_wd12,0.0427711005066609
malta,fuel_electricity,mar_may_wd18,0.040787737642949
malta,fuel_electricity,mar_may_wd6,0.0389396840448683
malta,fuel_electricity,mar_may_we0,0.0149520829452693
malta,fuel_electricity,mar_may_we12,0.016310143252271
malta,fuel_electricity,mar_may_we18,0.0155538163856443
malta,fuel_electricity,mar_may_we6,0.0148490877589428
malta,fuel_electricity,sep_nov_wd0,0.0411943723185095
malta,fuel_electricity,sep_nov_wd12,0.0449359541517828
malta,fuel_electricity,sep_nov_wd18,0.0428522036367306
malta,fuel_electricity,sep_nov_wd6,0.0409106110480512
malta,fuel_electricity,sep_nov_we0,0.0157088806634199
malta,fuel_electricity,sep_nov_we12,0.0171356790148273
malta,fuel_electricity,sep_nov_we18,0.0163410707629961
malta,fuel_electricity,sep_nov_we6,0.0156006723892396
marshall_islands,fuel_electricity,dec_feb_wd0,0.0457887732199526
marshall_islands,fuel_electricity,dec_feb_wd12,0.0499476529990401
marshall_islands,fuel_electricity,dec_feb_wd18,0.0476315021655483
marshall_islands,fuel_electricity,dec_feb_wd6,0.0454733641062718
marshall_islands,fuel_electricity,dec_feb_we0,0.0174608892854387
marshall_islands,fuel_electricity,dec_feb_we12,0.0190468181991762
marshall_islands,fuel_electricity,dec_feb_we18,0.0181635874325928
marshall_islands,fuel_electricity,dec_feb_we6,0.0173406125619907
marshall_islands,fuel_electricity,jun_aug_wd0,0.0458983230309471
marshall_islands,fuel_electricity,jun_aug_wd12,0.0500671529454434
marshall_islands,fuel_electricity,jun_aug_wd18,0.0477454607124294
marshall_islands,fuel_electricity,jun_aug_wd6,0.0455821592997834
marshall_islands,fuel_electricity,jun_aug_we0,0.0175026645282875
marshall_islands,fuel_electricity,jun_aug_we12,0.0190923877828762
marshall_islands,fuel_electricity,jun_aug_we18,0.0182070438833839
marshall_islands,fuel_electricity,jun_aug_we6,0.0173821000423293
marshall_islands,fuel_electricity,mar_may_wd0,0.0415038840147342
marshall_islands,fuel_electricity,mar_may_wd12,0.0452735780214575
marshall_islands,fuel_electricity,mar_may_wd18,0.0431741713592152
marshall_islands,fuel_electricity,mar_may_wd6,0.0412179907192639
marshall_islands,fuel_electricity,mar_may_we0,0.0158269084916469
marshall_islands,fuel_electricity,mar_may_we12,0.0172644270155696
marshall_islands,fuel_electricity,mar_may_we18,0.016463848517464
marshall_islands,fuel_electricity,mar_may_we6,0.0157178872004304
marshall_islands,fuel_electricity,sep_nov_wd0,0.0423436623042737
marshall_islands,fuel_electricity,sep_nov_wd12,0.0461896312732133
marshall_islands,fuel_electricity,sep_nov_wd18,0.0440477457881398
marshall_islands,fuel_electricity,sep_nov_wd6,0.0420519843216985
marshall_islands,fuel_electricity,sep_nov_we0,0.0161471458491216
marshall_islands,fuel_electricity,sep_nov_we12,0.0176137507314866
marshall_islands,fuel_electricity,sep_nov_we18,0.0167969735460114
marshall_islands,fuel_electricity,sep_nov_we6,0.0160359186507801
mauritania,fuel_electricity,dec_feb_wd0,0.0431047548358423
mauritania,fuel_electricity,dec_feb_wd12,0.0470198519363514
mauritania,fuel_electricity,dec_feb_wd18,0.0448394678199018
mauritania,fuel_electricity,dec_feb_wd6,0.0428078341812335
mauritania,fuel_electricity,dec_feb_we0,0.0164373775259096
mauritania,fuel_electricity,dec_feb_we12,0.0179303434257678
mauritania,fuel_electricity,dec_feb_we18,0.0170988853416175
mauritania,fuel_electricity,dec_feb_we6,0.0163241511100853
mauritania,fuel_electricity,jun_aug_wd0,0.0454596160949882
mauritania,fuel_electricity,jun_aug_wd12,0.0495885993554556
mauritania,fuel_electricity,jun_aug_wd18,0.0472890984013059
mauritania,fuel_electricity,jun_aug_wd6,0.0451464743309161
mauritania,fuel_electricity,jun_aug_we0,0.0173353699558661
mauritania,fuel_electricity,jun_aug_we12,0.0189098982627533
mauritania,fuel_electricity,jun_aug_we18,0.01803301668789
mauritania,fuel_electricity,jun_aug_we6,0.0172159578535405
mauritania,fuel_electricity,mar_may_wd0,0.0434832870091797
mauritania,fuel_electricity,mar_may_wd12,0.0474327652404928
mauritania,fuel_electricity,mar_may_wd18,0.0452332336879552
mauritania,fuel_electricity,mar_may_wd6,0.0431837588923287
mauritania,fuel_electricity,mar_may_we0,0.016581725319153
mauritania,fuel_electricity,mar_may_we12,0.0180878019681372
mauritania,fuel_electricity,mar_may_we18,0.0172490422849677
mauritania,fuel_electricity,mar_may_we6,0.0164675045851514
mauritania,fuel_electricity,sep_nov_wd0,0.0434869846298975
mauritania,fuel_electricity,sep_nov_wd12,0.0474367987068546
mauritania,fuel_electricity,sep_nov_wd18,0.0452370801161698
mauritania,fuel_electricity,sep_nov_wd6,0.0431874310425393
mauritania,fuel_electricity,sep_nov_we0,0.016583135353566
mauritania,fuel_electricity,sep_nov_we12,0.0180893400724503
mauritania,fuel_electricity,sep_nov_we18,0.0172505090649768
mauritania,fuel_electricity,sep_nov_we6,0.0164689049067534
mauritius,fuel_electricity,dec_feb_wd0,0.0431047548358423
mauritius,fuel_electricity,dec_feb_wd12,0.0470198519363514
mauritius,fuel_electricity,dec_feb_wd18,0.0448394678199018
mauritius,fuel_electricity,dec_feb_wd6,0.0428078341812335
mauritius,fuel_electricity,dec_feb_we0,0.0164373775259096
mauritius,fuel_electricity,dec_feb_we12,0.0179303434257678
mauritius,fuel_electricity,dec_feb_we18,0.0170988853416175
mauritius,fuel_electricity,dec_feb_we6,0.0163241511100853
mauritius,fuel_electricity,jun_aug_wd0,0.0454596160949882
mauritius,fuel_electricity,jun_aug_wd12,0.0495885993554556
mauritius,fuel_electricity,jun_aug_wd18,0.0472890984013059
mauritius,fuel_electricity,jun_aug_wd6,0.0451464743309161
mauritius,fuel_electricity,jun_aug_we0,0.0173353699558661
mauritius,fuel_electricity,jun_aug_we12,0.0189098982627533
mauritius,fuel_electricity,jun_aug_we18,0.01803301668789
mauritius,fuel_electricity,jun_aug_we6,0.0172159578535405
mauritius,fuel_electricity,mar_may_wd0,0.0434832870091797
mauritius,fuel_electricity,mar_may_wd12,0.0474327652404928
mauritius,fuel_electricity,mar_may_wd18,0.0452332336879552
mauritius,fuel_electricity,mar_may_wd6,0.0431837588923287
mauritius,fuel_electricity,mar_may_we0,0.016581725319153
mauritius,fuel_electricity,mar_may_we12,0.0180878019681372
mauritius,fuel_electricity,mar_may_we18,0.0172490422849677
mauritius,fuel_electricity,mar_may_we6,0.0164675045851514
mauritius,fuel_electricity,sep_nov_wd0,0.0434869846298975
mauritius,fuel_electricity,sep_nov_wd12,0.0474367987068546
mauritius,fuel_electricity,sep_nov_wd18,0.0452370801161698
mauritius,fuel_electricity,sep_nov_wd6,0.0431874310425393
mauritius,fuel_electricity,sep_nov_we0,0.016583135353566
mauritius,fuel_electricity,sep_nov_we12,0.0180893400724503
mauritius,fuel_electricity,sep_nov_we18,0.0172505090649768
mauritius,fuel_electricity,sep_nov_we6,0.0164689049067534
mexico,fuel_electricity,dec_feb_wd0,0.0389709633898387
mexico,fuel_electricity,dec_feb_wd12,0.0425105985496409
mexico,fuel_electricity,dec_feb_wd18,0.04053931556934
mexico,fuel_electricity,dec_feb_wd6,0.0387025177391323
mexico,fuel_electricity,dec_feb_we0,0.0148610156867086
mexico,fuel_electricity,dec_feb_we12,0.0162108045823242
mexico,fuel_electricity,dec_feb_we18,0.0154590842052797
mexico,fuel_electricity,dec_feb_we6,0.0147586478035678
mexico,fuel_electricity,jun_aug_wd0,0.0487788683464425
mexico,fuel_electricity,jun_aug_wd12,0.0532093309892894
mexico,fuel_electricity,jun_aug_wd18,0.0507419310431347
mexico,fuel_electricity,jun_aug_wd6,0.0484428624098432
mexico,fuel_electricity,jun_aug_we0,0.018601119003011
mexico,fuel_electricity,jun_aug_we12,0.0202906121309097
mexico,fuel_electricity,jun_aug_we18,0.0193497046932776
mexico,fuel_electricity,jun_aug_we6,0.0184729879777479
mexico,fuel_electricity,mar_may_wd0,0.0441763110086123
mexico,fuel_electricity,mar_may_wd12,0.0481887348769228
mexico,fuel_electricity,mar_may_wd18,0.0459541478293143
mexico,fuel_electricity,mar_may_wd6,0.0438720090996273
mexico,fuel_electricity,mar_may_we0,0.0168460000414329
mexico,fuel_electricity,mar_may_we12,0.0183760801026365
mexico,fuel_electricity,mar_may_we18,0.0175239525112389
mexico,fuel_electricity,mar_may_we6,0.0167299588905462
mexico,fuel_electricity,sep_nov_wd0,0.0436084998250142
mexico,fuel_electricity,sep_nov_wd12,0.0475693508233013
mexico,fuel_electricity,sep_nov_wd18,0.0453634855835438
mexico,fuel_electricity,sep_nov_wd6,0.0433081091984149
mexico,fuel_electricity,sep_nov_we0,0.0166294734233422
mexico,fuel_electricity,sep_nov_we12,0.0181398869132383
mexico,fuel_electricity,sep_nov_we18,0.0172987119696558
mexico,fuel_electricity,sep_nov_we6,0.0165149237836687
micronesia,fuel_electricity,dec_feb_wd0,0.0457887732199526
micronesia,fuel_electricity,dec_feb_wd12,0.0499476529990401
micronesia,fuel_electricity,dec_feb_wd18,0.0476315021655483
micronesia,fuel_electricity,dec_feb_wd6,0.0454733641062718
micronesia,fuel_electricity,dec_feb_we0,0.0174608892854387
micronesia,fuel_electricity,dec_feb_we12,0.0190468181991762
micronesia,fuel_electricity,dec_feb_we18,0.0181635874325928
micronesia,fuel_electricity,dec_feb_we6,0.0173406125619907
micronesia,fuel_electricity,jun_aug_wd0,0.0458983230309471
micronesia,fuel_electricity,jun_aug_wd12,0.0500671529454434
micronesia,fuel_electricity,jun_aug_wd18,0.0477454607124294
micronesia,fuel_electricity,jun_aug_wd6,0.0455821592997834
micronesia,fuel_electricity,jun_aug_we0,0.0175026645282875
micronesia,fuel_electricity,jun_aug_we12,0.0190923877828762
micronesia,fuel_electricity,jun_aug_we18,0.0182070438833839
micronesia,fuel_electricity,jun_aug_we6,0.0173821000423293
micronesia,fuel_electricity,mar_may_wd0,0.0415038840147342
micronesia,fuel_electricity,mar_may_wd12,0.0452735780214575
micronesia,fuel_electricity,mar_may_wd18,0.0431741713592152
micronesia,fuel_electricity,mar_may_wd6,0.0412179907192639
micronesia,fuel_electricity,mar_may_we0,0.0158269084916469
micronesia,fuel_electricity,mar_may_we12,0.0172644270155696
micronesia,fuel_electricity,mar_may_we18,0.016463848517464
micronesia,fuel_electricity,mar_may_we6,0.0157178872004304
micronesia,fuel_electricity,sep_nov_wd0,0.0423436623042737
micronesia,fuel_electricity,sep_nov_wd12,0.0461896312732133
micronesia,fuel_electricity,sep_nov_wd18,0.0440477457881398
micronesia,fuel_electricity,sep_nov_wd6,0.0420519843216985
