r,l,pp_hydropower,pp_solar,pp_biogas,pp_biomass,pp_coal,pp_gas,pp_geothermal,pp_nuclear,pp_ocean,pp_oil,pp_waste_incineration,pp_wind
zimbabwe,jun_aug_wd0,0.920615463,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,jun_aug_wd12,0.920615463,0.644026718,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,jun_aug_wd18,0.920615463,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,jun_aug_wd6,0.920615463,0.200735601,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,jun_aug_we0,0.920615463,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,jun_aug_we12,0.920615463,0.644026718,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,jun_aug_we18,0.920615463,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,jun_aug_we6,0.920615463,0.200735601,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,mar_may_wd0,0.90204162,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,mar_may_wd12,0.90204162,0.623253209,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,mar_may_wd18,0.90204162,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,mar_may_wd6,0.90204162,0.19426074,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,mar_may_we0,0.90204162,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,mar_may_we12,0.90204162,0.623253209,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,mar_may_we18,0.90204162,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,mar_may_we6,0.90204162,0.19426074,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,sep_nov_wd0,0.91482645,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,sep_nov_wd12,0.91482645,0.565176444,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,sep_nov_wd18,0.91482645,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,sep_nov_wd6,0.91482645,0.278918245,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,sep_nov_we0,0.91482645,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,sep_nov_we12,0.91482645,0.565176444,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,sep_nov_we18,0.91482645,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
zimbabwe,sep_nov_we6,0.91482645,0.278918245,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,dec_feb_wd0,0.493697893,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,dec_feb_wd12,0.493697893,0.663266299,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,dec_feb_wd18,0.493697893,0.056620294,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,dec_feb_wd6,0.493697893,0.097063361,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,dec_feb_we0,0.493697893,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,dec_feb_we12,0.493697893,0.663266299,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,dec_feb_we18,0.493697893,0.056620294,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,dec_feb_we6,0.493697893,0.097063361,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,jun_aug_wd0,0.674482069,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,jun_aug_wd12,0.674482069,0.540928952,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,jun_aug_wd18,0.674482069,0.135232238,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,jun_aug_wd6,0.674482069,0.154551129,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,jun_aug_we0,0.674482069,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,jun_aug_we12,0.674482069,0.540928952,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,jun_aug_we18,0.674482069,0.135232238,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,jun_aug_we6,0.674482069,0.154551129,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,mar_may_wd0,0.494462835,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,mar_may_wd12,0.494462835,0.622902212,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,mar_may_wd18,0.494462835,0.051908518,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,mar_may_wd6,0.494462835,0.17797206,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,mar_may_we0,0.494462835,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,mar_may_we12,0.494462835,0.622902212,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,mar_may_we18,0.494462835,0.051908518,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,mar_may_we6,0.494462835,0.17797206,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,sep_nov_wd0,0.590272027,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,sep_nov_wd12,0.590272027,0.590855786,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,sep_nov_wd18,0.590272027,0.049237982,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,sep_nov_wd6,0.590272027,0.168815939,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,sep_nov_we0,0.590272027,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,sep_nov_we12,0.590272027,0.590855786,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,sep_nov_we18,0.590272027,0.049237982,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
aruba,sep_nov_we6,0.590272027,0.168815939,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,dec_feb_wd0,0.329811975,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,dec_feb_wd12,0.329811975,0.480693542,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,dec_feb_wd18,0.329811975,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,dec_feb_wd6,0.329811975,0.027866292,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,dec_feb_we0,0.329811975,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,dec_feb_we12,0.329811975,0.480693542,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,dec_feb_we18,0.329811975,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,dec_feb_we6,0.329811975,0.027866292,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,jun_aug_wd0,0.222835203,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,jun_aug_wd12,0.222835203,0.453620548,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,jun_aug_wd18,0.222835203,0.23731075,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,jun_aug_wd6,0.222835203,0.156907108,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,jun_aug_we0,0.222835203,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,jun_aug_we12,0.222835203,0.453620548,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,jun_aug_we18,0.222835203,0.23731075,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,jun_aug_we6,0.222835203,0.156907108,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,mar_may_wd0,0.34714124,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,mar_may_wd12,0.34714124,0.506238207,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,mar_may_wd18,0.34714124,0.183252111,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,mar_may_wd6,0.34714124,0.099955697,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,mar_may_we0,0.34714124,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,mar_may_we12,0.34714124,0.506238207,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,mar_may_we18,0.34714124,0.183252111,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,mar_may_we6,0.34714124,0.099955697,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,sep_nov_wd0,0.253363251,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,sep_nov_wd12,0.253363251,0.502555564,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,sep_nov_wd18,0.253363251,0.102511334,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,sep_nov_wd6,0.253363251,0.044290611,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,sep_nov_we0,0.253363251,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,sep_nov_we12,0.253363251,0.502555564,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,sep_nov_we18,0.253363251,0.102511334,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
andorra,sep_nov_we6,0.253363251,0.044290611,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,dec_feb_wd0,0.275244225,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,dec_feb_wd12,0.275244225,0.693354348,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,dec_feb_wd18,0.275244225,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,dec_feb_wd6,0.275244225,0.110936696,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,dec_feb_we0,0.275244225,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,dec_feb_we12,0.275244225,0.693354348,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,dec_feb_we18,0.275244225,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,dec_feb_we6,0.275244225,0.110936696,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,jun_aug_wd0,0.0453924,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,jun_aug_wd12,0.0453924,0.473273533,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,jun_aug_wd18,0.0453924,0.118318383,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,jun_aug_wd6,0.0453924,0.214099932,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,jun_aug_we0,0.0453924,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,jun_aug_we12,0.0453924,0.473273533,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,jun_aug_we18,0.0453924,0.118318383,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,jun_aug_we6,0.0453924,0.214099932,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,mar_may_wd0,0.257038383,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,mar_may_wd12,0.257038383,0.562976357,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,mar_may_wd18,0.257038383,0.046914696,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,mar_may_wd6,0.257038383,0.25467978,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,mar_may_we0,0.257038383,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,mar_may_we12,0.257038383,0.562976357,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,mar_may_we18,0.257038383,0.046914696,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,mar_may_we6,0.257038383,0.25467978,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,sep_nov_wd0,0.045846054,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,sep_nov_wd12,0.045846054,0.656710612,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,sep_nov_wd18,0.045846054,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,sep_nov_wd6,0.045846054,0.204689022,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,sep_nov_we0,0.045846054,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,sep_nov_we12,0.045846054,0.656710612,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,sep_nov_we18,0.045846054,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
united_arab_emirates,sep_nov_we6,0.045846054,0.204689022,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,dec_feb_wd0,0.654600913,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,dec_feb_wd12,0.654600913,0.504858244,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,dec_feb_wd18,0.654600913,0.04207152,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,dec_feb_wd6,0.654600913,0.144245213,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,dec_feb_we0,0.654600913,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,dec_feb_we12,0.654600913,0.504858244,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,dec_feb_we18,0.654600913,0.04207152,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,dec_feb_we6,0.654600913,0.144245213,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,jun_aug_wd0,0.470927697,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,jun_aug_wd12,0.470927697,0.435653932,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,jun_aug_wd18,0.470927697,0.036304494,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,jun_aug_wd6,0.470927697,0.124472552,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,jun_aug_we0,0.470927697,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,jun_aug_we12,0.470927697,0.435653932,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,jun_aug_we18,0.470927697,0.036304494,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,jun_aug_we6,0.470927697,0.124472552,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,mar_may_wd0,0.738087031,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,mar_may_wd12,0.738087031,0.489557108,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,mar_may_wd18,0.738087031,0.040796426,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,mar_may_wd6,0.738087031,0.139873459,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,mar_may_we0,0.738087031,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,mar_may_we12,0.738087031,0.489557108,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,mar_may_we18,0.738087031,0.040796426,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,mar_may_we6,0.738087031,0.139873459,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,sep_nov_wd0,0.466606583,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,sep_nov_wd12,0.466606583,0.454618843,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,sep_nov_wd18,0.466606583,0.037884904,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,sep_nov_wd6,0.466606583,0.205660905,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,sep_nov_we0,0.466606583,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,sep_nov_we12,0.466606583,0.454618843,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,sep_nov_we18,0.466606583,0.037884904,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
american_samoa,sep_nov_we6,0.466606583,0.205660905,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,dec_feb_wd0,0.456627158,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,dec_feb_wd12,0.456627158,0.596734196,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,dec_feb_wd18,0.456627158,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,dec_feb_wd6,0.456627158,0.185995074,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,dec_feb_we0,0.456627158,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,dec_feb_we12,0.456627158,0.596734196,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,dec_feb_we18,0.456627158,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,dec_feb_we6,0.456627158,0.185995074,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,jun_aug_wd0,0.430033062,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,jun_aug_wd12,0.430033062,0.514604516,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,jun_aug_wd18,0.430033062,0.04288371,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,jun_aug_wd6,0.430033062,0.232797281,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,jun_aug_we0,0.430033062,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,jun_aug_we12,0.430033062,0.514604516,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,jun_aug_we18,0.430033062,0.04288371,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,jun_aug_we6,0.430033062,0.232797281,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,mar_may_wd0,0.372265648,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,mar_may_wd12,0.372265648,0.541822885,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,mar_may_wd18,0.372265648,0.045151907,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,mar_may_wd6,0.372265648,0.245110353,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,mar_may_we0,0.372265648,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,mar_may_we12,0.372265648,0.541822885,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,mar_may_we18,0.372265648,0.045151907,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,mar_may_we6,0.372265648,0.245110353,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,sep_nov_wd0,0.600025663,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,sep_nov_wd12,0.600025663,0.590223724,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,sep_nov_wd18,0.600025663,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,sep_nov_wd6,0.600025663,0.183965836,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,sep_nov_we0,0.600025663,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,sep_nov_we12,0.600025663,0.590223724,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,sep_nov_we18,0.600025663,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
antigua_and_barbuda,sep_nov_we6,0.600025663,0.183965836,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,dec_feb_wd0,0.309706348,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,dec_feb_wd12,0.309706348,0.615965749,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,dec_feb_wd18,0.309706348,0.052582442,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,dec_feb_wd6,0.309706348,0.090141329,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,dec_feb_we0,0.309706348,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,dec_feb_we12,0.309706348,0.615965749,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,dec_feb_we18,0.309706348,0.052582442,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,dec_feb_we6,0.309706348,0.090141329,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,jun_aug_wd0,0.172126389,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,jun_aug_wd12,0.172126389,0.390037664,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,jun_aug_wd18,0.172126389,0.097509416,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,jun_aug_wd6,0.172126389,0.111439333,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,jun_aug_we0,0.172126389,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,jun_aug_we12,0.172126389,0.390037664,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,jun_aug_we18,0.172126389,0.097509416,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,jun_aug_we6,0.172126389,0.111439333,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,mar_may_wd0,0.191185112,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,mar_may_wd12,0.191185112,0.459260398,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,mar_may_wd18,0.191185112,0.114815099,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,mar_may_wd6,0.191185112,0.131217256,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,mar_may_we0,0.191185112,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,mar_may_we12,0.191185112,0.459260398,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
benin,mar_may_we18,0.191185112,0.114815099,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
