time_period,ef_lndu_conv_croplands_to_croplands_gg_co2_ha,ef_lndu_conv_croplands_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_croplands_to_forests_primary_gg_co2_ha,ef_lndu_conv_croplands_to_forests_secondary_gg_co2_ha,ef_lndu_conv_croplands_to_grasslands_gg_co2_ha,ef_lndu_conv_croplands_to_other_gg_co2_ha,ef_lndu_conv_croplands_to_settlements_gg_co2_ha,ef_lndu_conv_croplands_to_wetlands_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_croplands_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_forests_primary_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_forests_secondary_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_grasslands_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_other_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_settlements_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_wetlands_gg_co2_ha,ef_lndu_conv_forests_primary_to_croplands_gg_co2_ha,ef_lndu_conv_forests_primary_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_forests_primary_to_forests_primary_gg_co2_ha,ef_lndu_conv_forests_primary_to_forests_secondary_gg_co2_ha,ef_lndu_conv_forests_primary_to_grasslands_gg_co2_ha,ef_lndu_conv_forests_primary_to_other_gg_co2_ha,ef_lndu_conv_forests_primary_to_settlements_gg_co2_ha,ef_lndu_conv_forests_primary_to_wetlands_gg_co2_ha,ef_lndu_conv_forests_secondary_to_croplands_gg_co2_ha,ef_lndu_conv_forests_secondary_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_forests_secondary_to_forests_primary_gg_co2_ha,ef_lndu_conv_forests_secondary_to_forests_secondary_gg_co2_ha,ef_lndu_conv_forests_secondary_to_grasslands_gg_co2_ha,ef_lndu_conv_forests_secondary_to_other_gg_co2_ha,ef_lndu_conv_forests_secondary_to_settlements_gg_co2_ha,ef_lndu_conv_forests_secondary_to_wetlands_gg_co2_ha,ef_lndu_conv_grasslands_to_croplands_gg_co2_ha,ef_lndu_conv_grasslands_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_grasslands_to_forests_primary_gg_co2_ha,ef_lndu_conv_grasslands_to_forests_secondary_gg_co2_ha,ef_lndu_conv_grasslands_to_grasslands_gg_co2_ha,ef_lndu_conv_grasslands_to_other_gg_co2_ha,ef_lndu_conv_grasslands_to_settlements_gg_co2_ha,ef_lndu_conv_grasslands_to_wetlands_gg_co2_ha,ef_lndu_conv_other_to_croplands_gg_co2_ha,ef_lndu_conv_other_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_other_to_forests_primary_gg_co2_ha,ef_lndu_conv_other_to_forests_secondary_gg_co2_ha,ef_lndu_conv_other_to_grasslands_gg_co2_ha,ef_lndu_conv_other_to_other_gg_co2_ha,ef_lndu_conv_other_to_settlements_gg_co2_ha,ef_lndu_conv_other_to_wetlands_gg_co2_ha,ef_lndu_conv_settlements_to_croplands_gg_co2_ha,ef_lndu_conv_settlements_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_settlements_to_forests_primary_gg_co2_ha,ef_lndu_conv_settlements_to_forests_secondary_gg_co2_ha,ef_lndu_conv_settlements_to_grasslands_gg_co2_ha,ef_lndu_conv_settlements_to_other_gg_co2_ha,ef_lndu_conv_settlements_to_settlements_gg_co2_ha,ef_lndu_conv_settlements_to_wetlands_gg_co2_ha,ef_lndu_conv_wetlands_to_croplands_gg_co2_ha,ef_lndu_conv_wetlands_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_wetlands_to_forests_primary_gg_co2_ha,ef_lndu_conv_wetlands_to_forests_secondary_gg_co2_ha,ef_lndu_conv_wetlands_to_grasslands_gg_co2_ha,ef_lndu_conv_wetlands_to_other_gg_co2_ha,ef_lndu_conv_wetlands_to_settlements_gg_co2_ha,ef_lndu_conv_wetlands_to_wetlands_gg_co2_ha,iso_alpha_3
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.085128,0,0,0,0.081736,0.081737,0.085128,0.085128,0.090912,0,0,0,0.087605,0.087634,0.090912,0.090912,0.003307,0.0,0.0,0.0,0.0,3e-05,0.003307,0.003307,0.003278,0.0,0.0,0.0,0.0,0.0,0.003278,0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGO
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18037,0,0,0,0.175969,0.176085,0.18037,0.18037,0.236786,0,0,0,0.232323,0.232406,0.236786,0.236786,0.153339,0,0,0,0.148938,0.149054,0.153339,0.153339,0.004401,0.0,0.0,0.0,0.0,0.000116,0.004401,0.004401,0.004285,0.0,0.0,0.0,0.0,0.0,0.004285,0.004285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALB
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18037,0,0,0,0.175969,0.176085,0.18037,0.18037,0.236786,0,0,0,0.232323,0.232406,0.236786,0.236786,0.153339,0,0,0,0.148938,0.149054,0.153339,0.153339,0.004401,0.0,0.0,0.0,0.0,0.000116,0.004401,0.004401,0.004285,0.0,0.0,0.0,0.0,0.0,0.004285,0.004285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALB
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18037,0,0,0,0.175969,0.176085,0.18037,0.18037,0.236786,0,0,0,0.232323,0.232406,0.236786,0.236786,0.153339,0,0,0,0.148938,0.149054,0.153339,0.153339,0.004401,0.0,0.0,0.0,0.0,0.000116,0.004401,0.004401,0.004285,0.0,0.0,0.0,0.0,0.0,0.004285,0.004285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALB
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18037,0,0,0,0.175969,0.176085,0.18037,0.18037,0.236786,0,0,0,0.232323,0.232406,0.236786,0.236786,0.153339,0,0,0,0.148938,0.149054,0.153339,0.153339,0.004401,0.0,0.0,0.0,0.0,0.000116,0.004401,0.004401,0.004285,0.0,0.0,0.0,0.0,0.0,0.004285,0.004285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALB
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18037,0,0,0,0.175969,0.176085,0.18037,0.18037,0.236786,0,0,0,0.232323,0.232406,0.236786,0.236786,0.153339,0,0,0,0.148938,0.149054,0.153339,0.153339,0.004401,0.0,0.0,0.0,0.0,0.000116,0.004401,0.004401,0.004285,0.0,0.0,0.0,0.0,0.0,0.004285,0.004285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALB
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18037,0,0,0,0.175969,0.176085,0.18037,0.18037,0.236786,0,0,0,0.232323,0.232406,0.236786,0.236786,0.153339,0,0,0,0.148938,0.149054,0.153339,0.153339,0.004401,0.0,0.0,0.0,0.0,0.000116,0.004401,0.004401,0.004285,0.0,0.0,0.0,0.0,0.0,0.004285,0.004285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALB
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18037,0,0,0,0.175969,0.176085,0.18037,0.18037,0.236786,0,0,0,0.232323,0.232406,0.236786,0.236786,0.153339,0,0,0,0.148938,0.149054,0.153339,0.153339,0.004401,0.0,0.0,0.0,0.0,0.000116,0.004401,0.004401,0.004285,0.0,0.0,0.0,0.0,0.0,0.004285,0.004285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALB
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18037,0,0,0,0.175969,0.176085,0.18037,0.18037,0.236786,0,0,0,0.232323,0.232406,0.236786,0.236786,0.153339,0,0,0,0.148938,0.149054,0.153339,0.153339,0.004401,0.0,0.0,0.0,0.0,0.000116,0.004401,0.004401,0.004285,0.0,0.0,0.0,0.0,0.0,0.004285,0.004285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALB
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18037,0,0,0,0.175969,0.176085,0.18037,0.18037,0.236786,0,0,0,0.232323,0.232406,0.236786,0.236786,0.153339,0,0,0,0.148938,0.149054,0.153339,0.153339,0.004401,0.0,0.0,0.0,0.0,0.000116,0.004401,0.004401,0.004285,0.0,0.0,0.0,0.0,0.0,0.004285,0.004285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALB
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18037,0,0,0,0.175969,0.176085,0.18037,0.18037,0.236786,0,0,0,0.232323,0.232406,0.236786,0.236786,0.153339,0,0,0,0.148938,0.149054,0.153339,0.153339,0.004401,0.0,0.0,0.0,0.0,0.000116,0.004401,0.004401,0.004285,0.0,0.0,0.0,0.0,0.0,0.004285,0.004285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALB
