year,time_period,iso_code3,nemomod_entc_frac_min_share_production_pp_biomass,nemomod_entc_frac_min_share_production_pp_coal,nemomod_entc_frac_min_share_production_pp_gas,nemomod_entc_frac_min_share_production_pp_geothermal,nemomod_entc_frac_min_share_production_pp_hydropower,nemomod_entc_frac_min_share_production_pp_nuclear,nemomod_entc_frac_min_share_production_pp_ocean,nemomod_entc_frac_min_share_production_pp_oil,nemomod_entc_frac_min_share_production_pp_solar,nemomod_entc_frac_min_share_production_pp_wind
2026,11,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2027,12,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2028,13,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2029,14,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2030,15,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2031,16,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2032,17,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2033,18,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2034,19,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2035,20,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2036,21,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2037,22,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2038,23,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2039,24,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2040,25,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2041,26,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2042,27,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2043,28,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2044,29,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2045,30,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2046,31,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2047,32,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2048,33,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2049,34,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2050,35,HKG,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2010,-5,HND,0,0.0,0.0,0.0,0.43709420135644034,0.0,0.0,0.437488087197091,0.0,0.11541771144646873
2011,-4,HND,0,0.0,0.0,0.0,0.48710992752990484,0.0,0.0,0.38187374487033965,0.0,0.12101632759975552
2012,-3,HND,0,0.0,0.0,0.0,0.48710992752990484,0.0,0.0,0.3818737448703397,0.0,0.12101632759975553
2013,-2,HND,0,0.0,0.0,0.0,0.4871099275299049,0.0,0.0,0.38187374487033965,0.0,0.12101632759975553
2014,-1,HND,0,0.0,0.0,0.0,0.48710992752990484,0.0,0.0,0.38187374487033965,0.0,0.12101632759975553
2015,0,HND,0,0.0,0.0,0.0,0.30705244554249583,0.0,0.0,0.24071623390124877,0.36594800699600055,0.07628331356025489
2016,1,HND,0,0.0,0.0,0.0,0.2690456109140401,0.0,0.0,0.3334622927629111,0.32065110222803306,0.06684099409501558
2017,2,HND,0,0.0,0.0,0.020265376177029427,0.2635382265565132,0.0,0.0,0.32663629397129995,0.3140873494924471,0.06547275380271045
2018,3,HND,0,0.0,0.0,0.025165882337604775,0.3272661678246927,0.0,0.0,0.16622387923505108,0.39003891228115917,0.08130515832149236
2019,4,HND,0,0.0,0.0,0.02516588233760478,0.3272661678246927,0.0,0.0,0.16622387923505108,0.39003891228115917,0.08130515832149236
2020,5,HND,0,0.0,0.023471350292121787,0.02335159850491708,0.30367256958304606,0.0,0.0,0.20214101680153865,0.36191983887941354,0.07544362593896288
2021,6,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2022,7,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2023,8,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2024,9,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2025,10,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2026,11,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2027,12,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2028,13,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2029,14,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2030,15,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2031,16,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2032,17,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2033,18,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2034,19,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2035,20,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2036,21,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2037,22,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2038,23,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2039,24,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2040,25,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2041,26,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2042,27,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2043,28,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2044,29,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2045,30,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2046,31,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2047,32,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2048,33,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2049,34,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2050,35,HND,0,0.0,0.023471350292121784,0.023351598504917078,0.303672569583046,0.0,0.0,0.20214101680153856,0.36191983887941354,0.07544362593896287
2010,-5,HRV,0,0.19020874256419146,0.098562851941573,0.0,0.5938266240869299,0.0,0.0,0.018197574761435898,0.005189837896779041,0.07211152287871749
2011,-4,HRV,0,0.19020874256419146,0.098562851941573,0.0,0.5938266240869299,0.0,0.0,0.018197574761435898,0.005189837896779041,0.07211152287871749
2012,-3,HRV,0,0.19020874256419146,0.098562851941573,0.0,0.5938266240869299,0.0,0.0,0.018197574761435898,0.005189837896779041,0.07211152287871749
2013,-2,HRV,0,0.19020874256419146,0.098562851941573,0.0,0.5938266240869299,0.0,0.0,0.018197574761435898,0.005189837896779041,0.07211152287871749
2014,-1,HRV,0,0.19020874256419146,0.098562851941573,0.0,0.5938266240869299,0.0,0.0,0.018197574761435898,0.005189837896779041,0.07211152287871749
2015,0,HRV,0,0.19020874256419146,0.098562851941573,0.0,0.5938266240869299,0.0,0.0,0.018197574761435898,0.005189837896779041,0.07211152287871749
2016,1,HRV,0,0.19142629227278385,0.11694996343616822,0.0,0.5671605911333257,0.0,0.0,0.0050879204871183215,0.005372844034396948,0.08222079507183208
2017,2,HRV,0,0.10984388564023688,0.24828404726970182,0.0,0.47191249354871545,0.0,0.0,0.01689722351987985,0.00682970492061069,0.10400169262960648
2018,3,HRV,0,0.10135481123149222,0.156665258289354,0.00010623899820599929,0.5839275871832313,0.0,0.0,0.0047795562787589325,0.005682162928898419,0.10086787490338235
2019,4,HRV,0,0.12331309847827286,0.1977793389622996,0.006024424241235385,0.4778818174718426,0.0,0.0,0.002873347949213901,0.006767291640335251,0.1192888211582859
2020,5,HRV,0,0.08736890722975212,0.24706837612241267,0.0059261676558033365,0.4464120658699672,0.0,0.0,0.0024656507905282416,0.007401876605259403,0.13303197851716847
2021,6,HRV,0,0.09166725120291178,0.1947669721674541,0.005065126798014197,0.4878396442731607,0.0,0.0,0.0018309501624838758,0.010082698565219775,0.13954861517054779
2022,7,HRV,0,0.10354480866969287,0.2302054421727548,0.0043066480881444645,0.39105540691731766,0.0,0.0,0.02017165558404164,0.011364057754307004,0.16390352879995276
2023,8,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2024,9,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2025,10,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2026,11,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2027,12,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2028,13,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2029,14,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2030,15,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2031,16,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2032,17,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2033,18,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2034,19,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2035,20,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2036,21,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2037,22,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2038,23,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2039,24,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2040,25,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2041,26,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2042,27,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2043,28,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2044,29,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2045,30,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2046,31,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2047,32,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2048,33,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2049,34,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2050,35,HRV,0,0.12484097466116675,0.18628528129521477,0.002678575722675423,0.5025020288105613,0.0,0.0,0.009037984941682583,0.007336309293225816,0.11437185364118667
2010,-5,HTI,0,0.08841841184828365,0.2612799604807872,0.023496580701756836,0.4652140806380279,0.01572755516516525,0.0,0.0875034868378648,0.001173702448194355,0.029924663432033555
2011,-4,HTI,0,0.09050059166774034,0.2674350739517805,0.023213085360856367,0.4566720919678633,0.017909263686860882,0.0,0.08031315637897864,0.0011785568491525123,0.030058645464558446
2012,-3,HTI,0,0.10087381016398805,0.262731975019404,0.022759772544527296,0.4491598600120554,0.017089666128561092,0.0,0.08223780161919077,0.0011946231876772955,0.03138056601645408
2013,-2,HTI,0,0.10907229697616554,0.26160847152058103,0.022874103507754543,0.44330039960296147,0.018765528469143034,0.0,0.07686937095563678,0.0012351678401487276,0.03193975391036439
2014,-1,HTI,0,0.10317402687497856,0.2624938911886789,0.022804737422381597,0.4571983048418085,0.01750460308783199,0.0,0.06504301258111746,0.0024377428329590807,0.03531724945734508
2015,0,HTI,0,0.1043960752750528,0.27262947432411916,0.02288318033407294,0.4422276904639571,0.018413979807205452,0.0,0.06407223667397496,0.004150510281837795,0.03779287577523357
2016,1,HTI,0,0.10351141678196744,0.26744234005198525,0.02273191038193416,0.4434032086101454,0.019449698571846807,0.0,0.059644611007926944,0.007060332572056109,0.04237163242046565
2017,2,HTI,0,0.0921225884414672,0.2696512916942669,0.022716354797425328,0.4602134209963344,0.01701728829551324,0.0,0.045856167607293295,0.010282963187057228,0.04694976806707385
2018,3,HTI,0,0.09059302021537152,0.2694147272622158,0.022552295438490192,0.4592875786585739,0.018771376219977955,0.0,0.041105175882555516,0.013624981018627224,0.050438950547260296
2019,4,HTI,0,0.09194453359969024,0.27855557282697296,0.022530255398537646,0.4343833497701866,0.01974970905390604,0.0,0.037801263555180334,0.020542580612891964,0.06101305455044479
2020,5,HTI,0,0.08673405631223423,0.27049525367468946,0.02271029572883666,0.4228068493460027,0.021635397330714724,0.0,0.04314585758078957,0.026192481192039218,0.06959045755716654
2021,6,HTI,0,0.07331342763823306,0.2666809738690067,0.022616220554932464,0.4133492642221865,0.02127869338764199,0.0,0.053504798725752555,0.03518099118994635,0.08026491840671751
2022,7,HTI,0,0.056905109675460114,0.24140037343686516,0.023045540869498404,0.44786452983829567,0.017704478478457474,0.0,0.05237691551455436,0.044626085327892535,0.08388624212178947
2023,8,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2024,9,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2025,10,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2026,11,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2027,12,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2028,13,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2029,14,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2030,15,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2031,16,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2032,17,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2033,18,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2034,19,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2035,20,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2036,21,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2037,22,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2038,23,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2039,24,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2040,25,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2041,26,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2042,27,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2043,28,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2044,29,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2045,30,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2046,31,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2047,32,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2048,33,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2049,34,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2050,35,HTI,0,0.09049670522420794,0.26544525356156035,0.022922176447409005,0.4457854804902102,0.01902334042318916,0.0,0.05583351919979823,0.014264515192516307,0.05260607045472882
2010,-5,HUN,0,0.16849152014436,0.30774247285287637,0.0,0.005337383866214064,0.4292823324645968,0.0,0.01300186709809746,2.468540038124005e-05,0.015170875474251215
2011,-4,HUN,0,0.18269508016833308,0.2968344983719093,0.0,0.006465339260520405,0.44033357713163,0.0,0.0039805122996914135,4.325212260914164e-05,0.018258681516661872
2012,-3,HUN,0,0.18695196156786478,0.2707232934896775,0.0,0.006389279208886774,0.459596111230075,0.0,0.005327568149127245,0.0002453060901416293,0.0231069714446218
2013,-2,HUN,0,0.20741414333590052,0.18002535647124773,0.0,0.007452480801260193,0.517340770085025,0.0,0.0025341422896818303,0.0008821558267483363,0.02482981479600438
2014,-1,HUN,0,0.20237105901964425,0.14034236484334017,0.0,0.01089433637616548,0.547605290345861,0.0,0.0025154714798916247,0.002408566535877021,0.023493111819866394
2015,0,HUN,0,0.19083498085991824,0.16499410938251088,0.0,0.008107050150329016,0.53479873297461,0.0,0.002487157552768558,0.004970345951797524,0.024004869686782636
2016,1,HUN,0,0.17737490076231613,0.19958536148126646,0.0,0.008649530915206202,0.5177261978948806,0.0,0.0019406366577601735,0.008229258257002126,0.022697045491407938
2017,2,HUN,0,0.15368951835794128,0.2362923281351103,3.2854052933464463e-05,0.007030734473708462,0.4998744153826618,0.0,0.0025625504207043613,0.011367469460925771,0.02421343701196331
2018,3,HUN,0,0.14976316347484747,0.22476866703947437,0.0002031332753326254,0.00731291979397108,0.5029325163862981,0.0,0.002788311363499685,0.02112620935252766,0.019941245497023086
2019,4,HUN,0,0.12120866042058807,0.2520352204432314,0.000282946716984472,0.0066965513036979524,0.484226908930736,0.0,0.0020568356948585877,0.0466872489407112,0.02229040579205304
2020,5,HUN,0,0.10931480010759403,0.25974406758821833,0.0002457211571641693,0.0073102958043315906,0.46601599976184405,0.0,0.0012857213112332606,0.07497660835883611,0.019535073111450887
2021,6,HUN,0,0.08574867547008064,0.2665803568559438,0.00017763565767242657,0.006098821286159018,0.447523439483922,0.0,0.001637646812836457,0.11152558411474418,0.019095830239191564
2022,7,HUN,0,0.0856148683837945,0.24652438664837908,7.066763341027668e-05,0.00520315090291547,0.4476863506691294,0.0,0.0014895832433386965,0.1376468267620383,0.01774157219721172
2023,8,HUN,0,0.15549794862101407,0.23432249873870659,7.791988411518725e-05,0.007149836472566593,0.48422635713394385,0.0,0.003354461874883796,0.03231796285956463,0.021106071852191526
2024,9,HUN,0,0.15549794862101407,0.23432249873870659,7.791988411518725e-05,0.007149836472566593,0.48422635713394385,0.0,0.003354461874883796,0.03231796285956463,0.021106071852191526
2025,10,HUN,0,0.15549794862101407,0.23432249873870659,7.791988411518725e-05,0.007149836472566593,0.48422635713394385,0.0,0.003354461874883796,0.03231796285956463,0.021106071852191526
2026,11,HUN,0,0.15549794862101407,0.23432249873870659,7.791988411518725e-05,0.007149836472566593,0.48422635713394385,0.0,0.003354461874883796,0.03231796285956463,0.021106071852191526
