iso_code3,time_period,exports_agrc_bevs_and_spices_tonne,exports_agrc_cereals_tonne,exports_agrc_fibers_tonne,exports_agrc_fruits_tonne,exports_agrc_herbs_and_other_perennial_crops_tonne,exports_agrc_nuts_tonne,exports_agrc_other_annual_tonne,exports_agrc_other_woody_perennial_tonne,exports_agrc_pulses_tonne,exports_agrc_rice_tonne,exports_agrc_sugar_cane_tonne,exports_agrc_tubers_tonne,exports_agrc_vegetables_and_vines_tonne,frac_agrc_crop_demand_imported_bevs_and_spices,frac_agrc_crop_demand_imported_cereals,frac_agrc_crop_demand_imported_fibers,frac_agrc_crop_demand_imported_fruits,frac_agrc_crop_demand_imported_herbs_and_other_perennial_crops,frac_agrc_crop_demand_imported_nuts,frac_agrc_crop_demand_imported_other_annual,frac_agrc_crop_demand_imported_other_woody_perennial,frac_agrc_crop_demand_imported_pulses,frac_agrc_crop_demand_imported_rice,frac_agrc_crop_demand_imported_sugar_cane,frac_agrc_crop_demand_imported_tubers,frac_agrc_crop_demand_imported_vegetables_and_vines,exports_lvst_buffalo,exports_lvst_cattle_dairy,exports_lvst_cattle_nondairy,exports_lvst_chickens,exports_lvst_goats,exports_lvst_horses,exports_lvst_mules,exports_lvst_pigs,exports_lvst_sheep,frac_lvst_livestock_demand_imported_buffalo,frac_lvst_livestock_demand_imported_cattle_dairy,frac_lvst_livestock_demand_imported_cattle_nondairy,frac_lvst_livestock_demand_imported_chickens,frac_lvst_livestock_demand_imported_goats,frac_lvst_livestock_demand_imported_horses,frac_lvst_livestock_demand_imported_mules,frac_lvst_livestock_demand_imported_pigs,frac_lvst_livestock_demand_imported_sheep
BGR,27,584040.0405424801,2198257.98317898,9347.2986701317,207762.77974842692,391746.7587368075,161562.54440385188,529769.1750154418,40673.23078731524,123543.83363265627,274674.6495068527,0.0,27038.490265782617,658565.8264261954,0.76495521734288,0.05831831241842889,0.30113621657494677,0.23800651197476044,0.36354397582746817,0.09632080111936185,0.27327479068603333,0.5081685541558939,0.0778932422210093,0.10910299944119034,0.0,0.13570183650923015,0.25230432705461725,0.0,39632.542121916355,54049.648024222945,8196.684093317168,469.62695833827803,364.97165402109334,6.830375443519719,116713.7309600698,49680.11707925992,0.0,0.10998325544629274,0.4102903263658728,0.63519416966655,0.00047241334830191994,0.3016455242379609,1.8585633305454884e-05,0.6561601105145544,0.12202699844693077
BGR,28,592800.6411506173,2231231.852926665,9487.508150183676,210879.22144465332,397622.96011785965,163985.98256990965,537715.7126406735,41283.32924912497,125396.9911371461,278794.7692494555,0.0,27444.067619769357,668444.3138225883,0.76495521734288,0.05831831241842889,0.30113621657494677,0.23800651197476044,0.36354397582746817,0.09632080111936185,0.27327479068603333,0.5081685541558939,0.0778932422210093,0.10910299944119034,0.0,0.13570183650923015,0.25230432705461725,0.0,40227.0302537451,54860.39274458629,8319.634354716925,476.6713627133522,370.44622883140977,6.932831075172515,118464.43692447085,50425.318835448816,0.0,0.10998325544629274,0.4102903263658728,0.63519416966655,0.00047241334830191994,0.3016455242379609,1.8585633305454884e-05,0.6561601105145544,0.12202699844693077
BGR,29,601692.6507678764,2264700.3307205644,9629.820772436427,214042.40976632308,403587.3045196274,166445.77230845825,545781.4483302835,41902.57918786183,127277.94600420327,282976.6907881973,0.0,27855.72863406589,678470.978529927,0.76495521734288,0.05831831241842889,0.30113621657494677,0.23800651197476044,0.36354397582746817,0.09632080111936185,0.27327479068603333,0.5081685541558939,0.0778932422210093,0.10910299944119034,0.0,0.13570183650923015,0.25230432705461725,0.0,40830.43570755127,55683.29863575507,8444.428870037676,483.8214331540524,376.0029222638808,7.036823541300101,120241.4034783379,51181.69861798054,0.0,0.10998325544629274,0.4102903263658728,0.63519416966655,0.00047241334830191994,0.3016455242379609,1.8585633305454884e-05,0.6561601105145544,0.12202699844693077
BGR,30,610718.0405293945,2298670.835681373,9774.268084022975,217253.0459128179,409641.11408742185,168942.45889308513,553968.1700552377,42531.11787567976,129187.11519426631,287221.3411500202,0.0,28273.564563576878,688648.0432078759,0.76495521734288,0.05831831241842889,0.30113621657494677,0.23800651197476044,0.36354397582746817,0.09632080111936185,0.27327479068603333,0.5081685541558939,0.0778932422210093,0.10910299944119034,0.0,0.13570183650923015,0.25230432705461725,0.0,41442.89224316453,56518.54811529139,8571.095303088243,491.07875465136317,381.642966097839,7.142375894419602,122045.02453051296,51949.424097250245,0.0,0.10998325544629274,0.4102903263658728,0.63519416966655,0.00047241334830191994,0.3016455242379609,1.8585633305454884e-05,0.6561601105145544,0.12202699844693077
BGR,31,619878.8111373354,2333150.898216593,9920.882105283317,220511.84160151015,415785.73079873313,171476.59577648138,562277.6926060662,43169.08464381495,131124.9219221803,291529.66126727045,0.0,28697.668032030528,698977.763855994,0.76495521734288,0.05831831241842889,0.30113621657494677,0.23800651197476044,0.36354397582746817,0.09632080111936185,0.27327479068603333,0.5081685541558939,0.0778932422210093,0.10910299944119034,0.0,0.13570183650923015,0.25230432705461725,0.0,42064.535626811994,57366.32633702076,8699.661732634564,498.4449359711336,387.3676105893066,7.2495115328358954,123875.69989847064,52728.665458708994,0.0,0.10998325544629274,0.4102903263658728,0.63519416966655,0.00047241334830191994,0.3016455242379609,1.8585633305454884e-05,0.6561601105145544,0.12202699844693077
BGR,32,629176.9933043953,2368148.1616898417,10069.695336862565,223819.51922553277,422022.51676071406,174048.74471312857,570711.8579951571,43816.62091347217,133091.79575101298,295902.6061862795,0.0,29128.13305251098,709462.4303138338,0.76495521734288,0.05831831241842889,0.30113621657494677,0.23800651197476044,0.36354397582746817,0.09632080111936185,0.27327479068603333,0.5081685541558939,0.0778932422210093,0.10910299944119034,0.0,0.13570183650923015,0.25230432705461725,0.0,42695.50366121417,58226.82123207606,8830.156658624082,505.9216100107005,393.1781247481461,7.358254205828433,125733.83539694769,53519.59544058962,0.0,0.10998325544629274,0.4102903263658728,0.63519416966655,0.00047241334830191994,0.3016455242379609,1.8585633305454884e-05,0.6561601105145544,0.12202699844693077
BGR,33,638614.6482039613,2403670.3841151893,10220.740766915505,227176.81201391577,428352.8545121248,176659.4758838255,579272.5358650845,44473.87022717425,135088.1726872782,300341.1452790737,0.0,29565.055048298647,720104.3667685413,0.76495521734288,0.05831831241842889,0.30113621657494677,0.23800651197476044,0.36354397582746817,0.09632080111936185,0.27327479068603333,0.5081685541558939,0.0778932422210093,0.10910299944119034,0.0,0.13570183650923015,0.25230432705461725,0.0,43335.93621613238,59100.2235505572,8962.609008503443,513.510434160861,399.0757966193683,7.468628018915859,127619.8429279019,54322.389372198464,0.0,0.10998325544629274,0.4102903263658728,0.63519416966655,0.00047241334830191994,0.3016455242379609,1.8585633305454884e-05,0.6561601105145544,0.12202699844693077
BGR,34,648193.8679270206,2439725.439876917,10374.051878419235,230584.46419412445,434778.1473298066,179309.36802208287,587961.6239030607,45140.978280581854,137114.49527758732,304846.2624582597,0.0,30008.530874023123,730905.9322700693,0.76495521734288,0.05831831241842889,0.30113621657494677,0.23800651197476044,0.36354397582746817,0.09632080111936185,0.27327479068603333,0.5081685541558939,0.0778932422210093,0.10910299944119034,0.0,0.13570183650923015,0.25230432705461725,0.0,43985.97525937436,59986.72690381555,9097.048143630993,521.2130906732738,405.06193356865873,7.580657439199595,129534.1405718204,55137.225212781435,0.0,0.10998325544629274,0.4102903263658728,0.63519416966655,0.00047241334830191994,0.3016455242379609,1.8585633305454884e-05,0.6561601105145544,0.12202699844693077
BGR,35,657916.7759459259,2476321.32147507,10529.662656595523,234043.2311570363,441299.8195397536,181999.00854241409,596781.0482616065,45818.092954790576,139171.21270675113,309418.9563951336,0.0,30458.658837133466,741869.5212541202,0.76495521734288,0.05831831241842889,0.30113621657494677,0.23800651197476044,0.36354397582746817,0.09632080111936185,0.27327479068603333,0.5081685541558939,0.0778932422210093,0.10910299944119034,0.0,0.13570183650923015,0.25230432705461725,0.0,44645.764888264974,60886.527807372775,9233.503865785457,529.0312870333729,411.13786257218857,7.694367300787588,131477.1526803977,55964.28359097315,0.0,0.10998325544629274,0.4102903263658728,0.63519416966655,0.00047241334830191994,0.3016455242379609,1.8585633305454884e-05,0.6561601105145544,0.12202699844693077
BIH,0,0.0,31451.99896817123,0.0,29454.82727732466,722330.7192384017,185.5277106544412,12239.006711704465,0.0,406.0789391438497,0.0,0.0,3156.7854717653518,2202.6978002839583,1.0,0.449153522915674,1.0,0.3353146421004651,0.2494432071269487,0.0149253731343283,0.743014484884916,1.0,0.2824299065420561,1.0,0.0,0.0773819898905069,0.1535656449178679,0.0,14057.420366172682,101550.31752398062,11682.297851813737,0.0,0.0,0.0,73440.17943679725,37092.68782091237,0.0,0.1240557733963937,0.7481288575270698,0.8504154018213772,0.0053269228142542,0.0009025813827546,1.0,0.7230261517413187,0.0943961959299954
BIH,1,0.0,41634.62079651929,0.0,28011.68661414142,541403.4701125458,3568.2084982936476,20338.689721762003,0.0,323.7596394611222,0.0,0.0,3151.8553295025636,3087.429494937727,1.0,0.380468098261976,1.0,0.3620596387086198,0.5332512315270936,0.0293176074136478,0.5529261528024423,1.0,0.1714627521986549,1.0,0.0,0.0375431844002875,0.1542236373166824,0.0,16033.239800861113,236447.98136182263,12728.95692773065,0.0,0.0,0.0,89268.53544280388,23199.498636437045,0.0,0.0792439198791013,0.04894509190515,0.7953043769914473,0.0017369925977392,0.0007974970860683,1.0,0.7215339873408383,0.0838146002415045
BIH,2,0.0,28864.266574575246,0.0,47482.86134061248,647886.0119785608,6843.591200407257,71595.10505508362,0.0,468.9855577908544,0.0,0.0,5710.7895172265535,2218.2219268243907,1.0,0.4538299529731412,1.0,0.4959052131817505,0.769825918762089,0.0109038737446198,0.8001535250797611,0.0,0.2312382926148818,1.0,0.0,0.0391932765348294,0.1844999498148689,0.0,20651.253859851313,183342.82372445802,17907.08814973359,0.0,0.0,0.0,84085.27570835767,10897.289007313066,0.0,0.1122172593399727,0.075929555627066,0.6945830969937606,0.0002728252417913,0.0007686887451156,1.0,0.7285206289327284,0.0878592752618795
BIH,3,0.0,24226.726601199713,0.0,19901.64733566527,289491.1899983575,2933.6067688443077,41034.33066914587,0.0,222.3333127143231,0.0,0.0,2433.351181440549,1395.291433379263,1.0,0.3181009822738788,1.0,0.217278296233691,0.1589147286821705,0.0173346447012539,0.5437919994378696,1.0,0.1935504928520138,1.0,0.0,0.0513147298594703,0.1630346318100183,0.0,21989.61559175165,242923.8037390909,16792.908186270655,0.0,0.0,0.0,385558.80874187814,15245.300296742857,0.0,0.1031832204320994,0.0539837026010954,0.7546236452222332,0.0,0.0008325239350631,1.0,0.0329636993611204,0.0821857648402222
BIH,4,0.0,25235.522588093096,0.0,27996.82785745849,440222.2782655732,4059.280253459896,43562.13964730878,0.0,284.2314898220299,0.0,0.0,3749.2163358461066,1780.7281310850678,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,21819.45888559103,229279.47790480565,17733.375334664586,0.0,0.0,0.0,189705.83979895108,17286.95515228107,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,5,0.0,25614.05542691449,0.0,28416.780275320365,446825.61243955675,4120.169457261794,44215.57174201841,0.0,288.49496216936035,0.0,0.0,3805.454580883798,1807.4390530513438,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,22146.750768874892,232718.67007337773,17999.375964684554,0.0,0.0,0.0,192551.42739593534,17546.259479565284,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,6,0.0,25998.266258318203,0.0,28843.031979450167,453527.99662615004,4181.97199912072,44878.805318148676,0.0,292.8223866019007,0.0,0.0,3862.5363995970542,1834.5506388471135,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,22478.952030408014,236209.45012447835,18269.366604154817,0.0,0.0,0.0,195439.69880687434,17809.45337175876,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,7,0.0,26388.240252192973,0.0,29275.677459141916,460330.91657554224,4244.70157910753,45551.9873979209,0.0,297.2147224009292,0.0,0.0,3920.4744455910095,1862.0688984298201,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,22816.13631086413,239752.59187634548,18543.407103217138,0.0,0.0,0.0,198371.29428897743,18076.59517233514,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,8,0.0,26784.06385597587,0.0,29714.812621029047,467235.8803241754,4308.372102794144,46235.267208889716,0.0,301.6729432369431,0.0,0.0,3979.281562274875,1889.9999319062674,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,23158.378355527093,243348.88075449067,18821.558209765397,0.0,0.0,0.0,201346.8637033121,18347.744099920168,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,9,0.0,27185.824813815503,0.0,30160.534810344478,474244.41852903797,4372.9976843360555,46928.79621702306,0.0,306.19803738549723,0.0,0.0,4038.9707857089975,1918.3499308848611,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,23505.754030859996,246999.113965808,19103.881582911876,0.0,0.0,0.0,204367.06665886176,18622.960261418968,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,10,0.0,27593.61218602273,0.0,30612.942832499637,481358.0848069734,4438.592649601095,47632.72816027839,0.0,310.79100794627965,0.0,0.0,4099.555347494632,1947.1251798481337,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,23858.34034132289,250704.10067529508,19390.439806655548,0.0,0.0,0.0,207432.57265874464,18902.30466534025,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,11,0.0,28007.516368813074,0.0,31072.136974987134,488578.4560790781,4505.171539345112,48347.21908268257,0.0,315.45287306547385,0.0,0.0,4161.048677707051,1976.3320575458558,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,24216.215446442737,254464.66218542453,19681.296403755383,0.0,0.0,0.0,210544.0612486258,19185.839235320353,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,12,0.0,28427.629114345265,0.0,31538.21902961194,495907.1329202642,4572.749112435288,49072.42736892281,0.0,320.18466616145594,0.0,0.0,4223.464407872657,2005.9770384090434,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,24579.458678139374,258281.63211820586,19976.515849811713,0.0,0.0,0.0,213702.22216735518,19473.626823850154,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,13,0.0,28854.04355106044,0.0,32011.292315056115,503345.7399140681,4641.340349121817,49808.51377945664,0.0,324.9874361538777,0.0,0.0,4286.816373990746,2036.0666939851787,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,24948.150558311463,262155.8565999789,20276.163587558887,0.0,0.0,0.0,216907.75549986548,19765.731226207907,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,14,0.0,29286.854204326344,0.0,32491.46169978195,510895.92601277906,4710.960454358644,50555.64148614849,0.0,329.8622476961858,0.0,0.0,4351.1186196006065,2066.6076943949565,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,25322.372816686133,266088.1944489786,20580.306041372267,0.0,0.0,0.0,220161.37183236342,20062.21719460102,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,15,0.0,29726.157017391237,0.0,32978.833625278676,518559.3649029707,4781.624861174023,51313.97610844071,0.0,334.8101814116286,0.0,0.0,4416.385398894615,2097.6068098108803,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,25702.20840893642,270079.5173657132,20889.01063199285,0.0,0.0,0.0,223463.79240984886,20363.150452520036,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,16,0.0,30172.0493726521,0.0,33473.51612965786,526337.7553765152,4853.349234091633,52083.685750067314,0.0,339.832334132803,0.0,0.0,4482.631179878034,2129.0709119580433,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,26087.741535070465,274130.7101261989,21202.34579147274,0.0,0.0,0.0,226815.7492959966,20668.597709307833,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,17,0.0,30624.63011324188,0.0,33975.618871602725,534232.8217071629,4926.149472603007,52864.94103631832,0.0,344.92981914479503,0.0,0.0,4549.870647576205,2161.006975637414,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,26479.05765809652,278242.6707780919,21520.38097834483,0.0,0.0,0.0,230217.9855354365,20978.62667494745,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,18,0.0,31083.999564940503,0.0,34485.25315467675,542246.3140327702,5000.041714692051,53657.91515186308,0.0,350.10376643196685,0.0,0.0,4618.1187072898465,2193.4220802719747,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,26876.24352296796,282416.31083976314,21843.186693019998,0.0,0.0,0.0,233671.255318468,21293.306075071658,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,19,0.0,31550.25955841461,0.0,35002.531951996905,550380.0087432618,5075.042340412431,54462.78387914103,0.0,355.35532292844636,0.0,0.0,4687.390487899194,2226.3234114760544,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,27279.38717581248,286652.55550235964,22170.834493415296,0.0,0.0,0.0,237176.32414824504,21612.705666197733,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,20,0.0,32023.513451790826,0.0,35527.569931276856,558635.7088744106,5151.167975518617,55279.725637328134,0.0,360.68565277237303,0.0,0.0,4757.701345217682,2259.718262648195,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,27688.577983449664,290952.343834895,22503.397010816523,0.0,0.0,0.0,240733.9690104687,21936.896251190694,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,21,0.0,32503.866153567684,0.0,36060.483480246,567015.2445075267,5228.435495151396,56108.92152188805,0.0,366.09593756395856,0.0,0.0,4829.066865395946,2293.6140365879173,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,28103.906653201408,295316.62899241835,22840.94796597877,0.0,0.0,0.0,244344.97854562566,22265.949694958552,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,22,0.0,32991.4241458712,0.0,36601.39073244969,575520.4731751395,5306.862027578666,56950.55534471637,0.0,371.5873766274179,0.0,0.0,4901.502868376885,2328.018247136736,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,28525.465252999424,299746.3784273046,23183.562185468447,0.0,0.0,0.0,248010.15322381005,22599.93894038293,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,23,0.0,33486.29550805926,0.0,37150.41159343643,584153.2802727666,5386.464957992346,57804.813674887104,0.0,377.16118727682914,0.0,0.0,4975.025411402537,2362.9385208437866,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,28953.347231794414,304242.57410371414,23531.31561825047,0.0,0.0,0.0,251730.30552216715,22938.93802448867,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,24,0.0,33988.58994068015,0.0,37707.667767337975,592915.579476858,5467.261932362231,58671.88588001041,0.0,382.8186050859816,0.0,0.0,5049.650792573576,2398.3825986564434,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,29387.64744027133,308806.2127152699,23884.285352524228,0.0,0.0,0.0,255506.26010499967,23283.022094856,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,25,0.0,34498.41878979035,0.0,38273.282783848044,601809.3131690109,5549.270861347664,59551.964168210565,0.0,388.56088416227124,0.0,0.0,5125.395554462179,2434.35833763629,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,29828.462151875396,313438.30590599886,24242.54963281209,0.0,0.0,0.0,259338.85400657463,23632.26742627884,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,26,0.0,35015.8950716372,0.0,38847.38202560576,610836.4528665459,5632.509924267878,60445.24363073371,0.0,394.38929742470526,0.0,0.0,5202.2764877791105,2470.873712700834,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,30275.88908415352,318139.8804945888,24606.187877304266,0.0,0.0,0.0,263228.9368166732,23986.751437673014,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,27,0.0,35541.13349771175,0.0,39430.09275598984,619998.9996595441,5716.9975731318955,61351.92228519471,0.0,400.3051368860758,0.0,0.0,5280.310635095797,2507.936818391346,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,30730.027420415823,322911.9787020076,24975.28069546383,0.0,0.0,0.0,267177.37086892326,24346.55270923811,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
BIH,28,0.0,36074.250500177426,0.0,40021.54414732968,629298.9846544372,5802.752536728874,62272.20111947263,0.0,406.30971393936693,0.0,0.0,5359.515294622233,2545.5558706672164,1.0000000000000009,0.32031051128493404,1.0000000000000009,0.2821115580449053,0.4156050096898073,0.014496299798769957,0.5373175111289105,0.6000000000000001,0.17573628884152132,1.0000000000000009,0.0,0.04108663613701882,0.18437011157598268,0.0,31190.97783172206,327755.6583825377,25349.909905895784,0.0,0.0,0.0,271185.03143195715,24711.75099987668,0.0,0.09429953146068787,0.18539744153207627,0.6378978378289131,0.00146734813075694,0.0007416795478408805,1.0000000000000009,0.4412088934752011,0.07565864268126975
